sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
design history file (DHF) documentation structure,,0.469652742,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,26,1. Introduction > 1.1 Scope,13-14,"This DHFI lists all required project documentation for the released version of the devices indicated on the front page of this document. The documentation is referenced with the title, identification number, revision number (if a document has multiple revisions) and the location where it is physically or electronically stored. The HAL 4.0 DHF is located in the document control system nucleus (Nucleus>Business Workgroups>DHF>Delivery Systems>Halcyon>4.0) HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign Format L00003436 Rev 03   Page 14 of 55"
design history file (DHF) documentation structure,,0.389269,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,34,2. Design History File Index > 2.1 Design and Development Planning (Continued),17,Format L00003436 Rev 03   Page 17 of 55
design history file (DHF) documentation structure,,0.384105027,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,52,2. Design History File Index > 2.4 Design Review > 2.4.2 Document Reviews (Continued),23,D63984 D63984-Halcyon-Ethos_QRG_(P1039650-001-A_P1039651-001-A)-ReviewReport-Rev01 01 HAL 4.0 D61845 D61845 Halcyon-Ethos_IFU_ReviewReport Rev01 01 HAL 4.0 D61845 D61845 Halcyon-Ethos_IFU_ReviewReport Rev02 02 HAL 4.0 D61845 D61845 Halcyon-Ethos_IFU_ReviewReport Rev03 03 HAL 4.0 D65576 D65576 Halcyon-Ethos 4.0 IFU (P1058124-001-A) Review Report Rev 01 01 HAL 4.0 D65802 D65802 HAL4.0 CHS Only MI Review Report Rev_01 01 HAL 4.0 D54551 D54551 HAL 4.0 Validation Plan Review Report Rev01 01 HAL 4.0 D54551 D54551 HAL 4.0 Validation Plan Review Report Rev02 02 HAL 4.0 D54551 D54551 HAL 4.0 Validation Plan Review Report Rev03 03 HAL 4.0 D41378 D41378 HAL 4.0 Product Requirements Review Report Rev 2.0 2.0 HAL 4.0 D41378 D41378 HAL 4.0 Product Requirements Review Report Rev 3.0 3.0 HAL 4.0 D41378 D41378 HAL 4.0 Product Requirements Review Report Rev 4.0 4.0 HAL 4.0 D57044 D57044 HAL 4.0 User Needs and Detailed Workflows Rev 1.0 Review Report 1.0 HAL 4.0
design history file (DHF) documentation structure,,0.378122658,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,44,2. Design History File Index > 2.3 Design Output Specification (Continued),20,D65469  D65469 HAL 4.0 Revision Level History Rev 1.0 1.0 HAL 4.0 D65469  D65469 HAL 4.0 Revision Level History Rev 2.0 2.0 HAL 4.0 D67594 D67594 Halcyon 4.0 Console Software Build Procedure Rev 01 01 HAL 4.0 D67595 D67595 Halcyon 4.0 System Build Procedure Rev 01 01 HAL 4.0 D68456 D68456 Halcyon 4.0 RTSS Build Procedure Rev 01 01 HAL 4.0 D68550 D68550 Halcyon 4.0 Production Image Build Instruction Rev 1.0 1.0 HAL 4.0 D68585 D68585 TDIS Ember Build Procedure Rev 01 01 HAL 4.0 D68586 D68586 IQOQPQ_VM_PA BUILD 33 Rev 1.0 1.0 HAL 4.0 D68723 D68723 IQOQPQ_VM_PABUILDDIGSIG01 01 01 HAL 4.0 D69498 HAL4.0 Revision History Rev 1 D69498 1 HAL 4.0 D10532 D10532 HAL Glossary Rev 13.0 13 HAL 4.0 D46704 D46704 HAL 4.0 Accessory and Component List Rev 1.0 1.0 HAL 4.0 D67980 D67980 HAL 4.0 IEC 60976 Review Report Rev 01 01 HAL 4.0 D67980 D67980 HAL 4.0 IEC 60976 Review Report Rev 02 02 HAL 4.0 D59763 D59763 HAL 4.0 Software Bill of Materials Rev 01 01 HAL 4.0 D72533
design history file (DHF) documentation structure,,0.375876814,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,59,2. Design History File Index > 2.4 Design Review > 2.4.3 DR Reviews (Continued),26,Doc ID / Part Number Location Document Title Rev Nucleus D74757 HAL 4.0 MR1 DR Summary Review Report Rev 02.docx D74757 02 HAL 4.0 D74757 HAL 4.0 MR1 DR Summary Review Report Rev 03.docx HAL 4.0 D7475703 D74757 HAL 4.0 MR1 DR Summary Review Report Rev 04.docx HAL 4.0 D7475704 D74757 HAL 4.0 MR1 DR Summary Review Report Rev 01.docx D74757 01 HAL 4.0
design history file (DHF) documentation structure,,0.372844517,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,58,2. Design History File Index > 2.4 Design Review > 2.4.3 DR Reviews,25-26,"Doc ID / Part Number Location Document Title Rev Nucleus D64470 01 HAL 4.0 D64470 HAL 4.0 P3 Issues Review Report Rev 01 D64470 02 HAL 4.0 D64470 HAL 4.0 P3 Issues Review Report Rev 02 D67649 01 HAL 4.0 D67649 HAL 4.0 DR Summary Review Report rev 01 D67649 02 HAL 4.0 D67649 HAL 4.0 DR Summary Review Report rev 02 D67649 03 HAL 4.0 D67649 HAL 4.0 DR Summary Review Report rev 03 D67649 04 HAL 4.0 D67649 HAL 4.0 DR Summary Review Report rev 04 D70297 D70297 HAL 4.0 DR Summary Report Rev 01 HAL 4.0 01 D70297 02 HAL 4.0 D70297 HAL 4.0 DR Summary Report Rev 02 D70297 03 HAL 4.0 D70297 HAL 4.0 DR Summary Report Rev 03 D68565  D68565 HAL 4.0 Investigational Use DR Summary Rev 1.0 1.0 HAL 4.0 HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign Format L00003436 Rev 03   Page 26 of 55"
design history file (DHF) documentation structure,,0.370577127,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,42,2. Design History File Index > 2.3 Design Output Specification (Continued),19,D66858 D66858 HAL 4.0 System Build Engineering Release Memo TRR3 Rev2 2 HAL 4.0 D63524 D63524 HAL 4.0 System Build Engineering Release Memo TRR1.1 Rev1 1 HAL 4.0 D62076 D62076 Physics Mode Application Engineering Test Report Rev 01 01 HAL 4.0 D62060 D62060 CBCTp Workflow Engineering Test Report Rev 01  01 HAL 4.0 D61888 D61888 Physics Mode Periodic QA Test Report Rev 01 01 HAL 4.0 D61886 D61886 Physics Mode Dose Calibration Engineering Test Report Rev 01 01 HAL 4.0 D61876 D61876 Gantry Balance Tool Engineering Test Rev 01 01 HAL 4.0 D61143 D61143 HAL 4.0 System Build Engineering Release Memo TRR1 Rev1 1 HAL 4.0 D65651 D65651 Halcyon-Ethos 4.0 IFU (P1058124-001-A) User Assistance Checklist Rev01 01 HAL 4.0 D47176 D47176 HAL Treatment Delivery Platform 4.0 User Research Report Rev 01 01 HAL 4.0 D44918 D44918 Halcyon3 UA Checklist IFU Addendum P1038731-001-A Rev 01 01 HAL 4.0 D11956 D11956 Halcyon 4.0 BGM Controller CDD Rev 4.0 4.0 HAL 4.0
design history file (DHF) documentation structure,,0.370559692,D49700 HAL 4.0 External Product Evaluation Plan_Pre-Clinical Evaluation Rev 3.0.docx.pdf,D49700,3,29,5 Installation & Support > 7.1 Feedback > 7.1.1 Communication channels,15,"Video meetings, conference calls, and email with participants, Product Manager, relevant engineering teams and UX are scheduled in 1–6-week intervals. Meeting minutes are recorded and will be stored in Microsoft Teams/SharePoint folder: https://varian.sharepoint.com/:f:/t/SimTreat/EhK2V85xxaFIpmELzJpKSAcBln4Aw6VCjZlhENQvQ0czcw?e=DgIMZ4 Meeting minutes will not be a part of the Design History File (DHF). However, a review report (collection of all records and feedback) will be compiled and entered in the DHF."
design history file (DHF) documentation structure,,0.369813144,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,74,4. Validation Processes > 4.4 Anomaly Management (Continued),33-34,"Summary Report and stored in the Device History File (DHF). HAL Treatment Delivery Platform 4.0 Validation Plan This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of Last D54550 05 eSign DND09T01 Rev 03   Page 34 of 36"
design history file (DHF) documentation structure,,0.369174778,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,35,2. Design History File Index > 2.2 Design Input Specification,17,Doc ID / Part Number Location Document Title Rev Nucleus D41373 D41373 HAL Treatment Delivery Platform 3.5 Release Scope Rev 1.0 1.0 HAL 4.0 D41373 D41373 HAL Treatment Delivery Platform 4.0 Release Scope Rev 2.0 2.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 3.0 3.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 4.0 4.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 5.0 5.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 6.0 6.0 HAL 4.0 D47174 D47174 HAL Treatment Delivery Platform 4.0 Design Specification Document Rev 01 01 HAL 4.0 D47174 02 HAL 4.0 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 02 D47174 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 03 03 HAL 4.0 D47174 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 04 04 HAL 4.0 D51403 D51403 HAL 4.0 - Physics Mode - UI Specification Document Rev 01  01 HAL 4.0 D51403 D51403 HAL 4.0 - Physics Mode - UI Specification Document Rev 02 02 HAL 4.0
