sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
document version control procedures,0.43788362,0.26692180899999995,D68985 HAL 4.0 IEC 62304+A1 2015 Software Lifecycle Assessment Rev 01.docx.pdf,D68985,1,134,Document_Header (Continued),75,"Page 75 of 93 Format L13834-Rev 01 IEC 62304 Clause Requirement + Test Result - Remark Verdict Device records (Appendix B): D56979 HAL 4.0 Risk Management Report IEC 62304 Clause Requirement + Test Result - Remark Verdict 8 SOFTW ARE CONFIGURATION MANAGEMENT PROCESS -- 8.1 Configuration identification -- 8.1.1 [A, B, C] The MANUFACTURER shall establish a scheme for the unique identification of CONFIGURATION ITEMS and their VERSIONS to be controlled for the project. Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 03 requires identification, including detailed version number Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 04. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Pass This scheme shall include other MEDICAL DEVICE SOFTW ARE or entities such as SOUP and documentation. Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev"
document version control procedures,0.2635994,0.323765665,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,470,6. The MSO shall only be used to power the console cabinet (Continued),284-285,"Procedures used: RSK01 Medical Device Risk Management specifies the RSK0101T02 Risk Management Report (RMR). The RMR identifies whether added risk control measures are needed. Device records: D56979 HAL 4.0 Risk Management Report P 8 SOFTWARE CONFIGURATION MANAGEMENT PROCESS — 8.1 Configuration identification — 8.1.1 [A, B, C] The MANUFACTURER establishes a scheme for the unique identification of CONFIGURATION ITEMS and their VERSIONS to be controlled according to the development and configuration planning specified in 5.1 Procedures used: DND19 Software Configuration Management Procedure requires identification, including detailed version number Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Device records: D45739 HAL 4.0 Design and Development Plan P 8.1.2 [A, B, C] For each SOUP CONFIGURATION ITEM being used, including standard libraries, the MANUFACTURER documents: P Page 285 of 352                           Report No.106485676MIN-001"
document version control procedures,0.22953519,0.2849053445,D68985 HAL 4.0 IEC 62304+A1 2015 Software Lifecycle Assessment Rev 01.docx.pdf,D68985,1,108,Document_Header (Continued),61-62,"Management Procedure Rev 03 Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 04. Device records (Appendix B): Change control after the release will follow the process DND01 Pass f) procedures to EVALUATE and implement, for SOUP: -- – upgrades Procedures used (Appendix A): L3975 Varian PLC Process for 3rd party projects Rev 02 mandates contractual change management arrangements to be made, and includes upgrades L3975 Varian PLC Process for 3rd party projects Rev 02 is referenced in the DND04T01 Design and Development Plan (DDP) Rev 04 in connection with the elements of this release that are developed by 3rd parties. Device records (Appendix B): Change control after the release will follow the process DND01 Pass – bug fixes Procedures used (Appendix A): L3975 Varian PLC Process for 3rd party projects Rev 02 Pass IEC 62304+A1:2015 Software Lifecycle Assessment for HAL 4.0 This document contains confidential, proprietary information of"
document version control procedures,0.21535076,0.263221896,D68985 HAL 4.0 IEC 62304+A1 2015 Software Lifecycle Assessment Rev 01.docx.pdf,D68985,1,91,Document_Header (Continued),51,"ACTIVITIES and TASKS are complete along with all the associated documentation Procedures used (Appendix A): The DND07F06 Design Output Review Rev 02 ensures that all documentation, activities, and tasks are complete. Device records (Appendix B): D52227 HAL 4.0 Design Output Review Pass 5.8.7 [A, B, C] For at least a period of time determined as the longer of: the life time of the device as defined by the MANUFACTURER or a time specified by relevant regulatory requirements, the MANUFACTURER shall archive: -- a) the MEDICAL DEVICE SOFTW ARE and CONFIGURATION ITEMS Procedures used (Appendix A): Saving items in product vault and escrow is included in DND19 Software Configuration Management Procedure Rev 03. Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 04. Records retention policy for documents (including development testing and requirements) is specified in DOC0203 Quality Records Retention Schedule Rev 07. Device records (Appendix B):"
document version control procedures,0.20641373,0.2708840372,D60083 HAL 4.0 CTR Review Report rev01.pdf,D60083,1,16,Document_Header (Continued),10,"Add new test case • Add reference document Update control 394578 • Add new acceptance criteria / remove trace to existing non essential control AC • Add new test case Update control 394660 • Add new acceptance criteria / remove trace to existing non essential control AC • Add new test case Action items to be closed in D61907 Action items to be closed in D61907 25.395153 - Mishandling of gantry motor magnets ME JE A JE, KS Update control 394705 • Confirm control exists in D19358 and PRM manual. Add CTR reference if necessary (maybe only to PRM?) • Add new acceptance criteria / remove trace to existing non essential control AC • Add new test case Action items to be closed in D61907 Action items to be closed in D61907 26.395167 - Ineffective water treatment ME JE A JE, KS Confirm if all controls are still valid. Some of these procedures may not be done still. For those that are not valid, remove them. For those that are: • Add new acceptance criteria / remove"
document version control procedures,0.15974101,0.39527,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,10,3.0 Checklist (Continued),5,"correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two-up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done 21-Jul-23 27. Encryption For PDFs, encrypt the Final Distribution using the Adobe sequence file. Done 21-Jul-23 APPROVAL 28. Approval Initiate approval for UA (secured publication-ready final draft as the supporting document) and approval form (LL*40 Review Report or form). Done 21-Jul-23 UA 29. Traceability On UA approval, verify that the signed approval form and approved UA are filed in the DHF. Done 24-Jul-23 PUBLICATION Nucleus / 30. Livelink On UA approval, (request local manager / GPL Admin to) upload the approved UA from your Holding folder to the product Nucleus/Livelink folder. Done 24-Jul-23 31. CMS Create a CMS read-only snapshot of the UA bookmap by changing status to Published. Done 24-Jul-23"
document version control procedures,0.15253653,0.358748615,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,394,4 Supply voltage: (Continued),236-237,"Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P For each identified document or type of document the following information has included or referenced: P a) title, name or naming convention Procedures used (Appendix A): Document titles are specified for each document in the relevant procedure/ template for each document. Required procedures/ templates are listed in the DND01 Design and Development Procedure Rev 02 , which is referenced in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P Page 236 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — b) purpose Procedures used (Appendix A): Document purposes are specified for each document in the relevant procedure/template for each document. Required procedures/ templates are"
document version control procedures,0.14953138,0.2671382,D68985 HAL 4.0 IEC 62304+A1 2015 Software Lifecycle Assessment Rev 01.docx.pdf,D68985,1,50,Document_Header (Continued),28,"appropriate as a result of the software requirements analysis ACTIVITY Procedures used (Appendix A): The DND05G01 Requirements Management W ork Instruction Rev 05 specifies review and update of requirements (section 5.1) DND05T02 Product Requirements Document (PRD) Rev 03 references the Requirements Management W orks Instruction. Device records (Appendix B): D41377 HAL 4.0 Product Requirements Pass 5.2.6 [A, B, C] The MANUFACTURER shall verify and document that the software requirements: -- a) implement SYSTEM requirements including those relating to RISK CONTROL Procedures used (Appendix A): DND01 Design and Development Procedure Rev 02and RSK01 Medical Device Risk Management Rev 04 specify developing requirements that address performance and risks. Risk control implementation is documented in RSK0101T01 Risk Management Plan Rev 03 DND05T01 System Requirements Specification (SyRS) Rev 01 documents requirements, including items related to risk control Requirements are verified and"
document version control procedures,0.14414886,0.368285477,D63983 Halcyon 4.0 UA Checklist Rev 01.pdf,D63983,1,9,3.0 Checklist (Continued),4,"files with Varian Information Model including that image translation strategy is correctly set. - Make corrections and note in DITA QA file. - Get signoff from CMS Administrator or peer UAD. For multiversion UA, get a signoff for each bookmap. Done Final DITA QA: IFU – 27-Jul-22 MPC – 27-Jul-22 27-Jul-22 PRE- APPROVAL Actions 24. PDFs: Apply Acrobat Actions for Final Distribution using the Adobe sequence file: - Include metadata per project name, product, and release version per UAP. - Check that final output does not exceed 7MB. If it does, re- optimize the file to reduce its size (Tools > Optimize PDF > Advanced Optimization). Done 27-Jul-22 QRGs completed on 1-Jul-22 Proof --Two- 25. up review Proof final UA: - Proof Cover and Abstract for correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two-up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done"
document version control procedures,0.14163722,0.2646498533,"70002131, Rev.0.1 - Process Control Plan for Packaging-HAL4.0 BASIC KV IMAGING KIT (Beijing) .pdf",70002131,1,2,Document_Header (Continued),4-6,"版本号15.2 SAP MES 软件 文档编号：70002131 HAL 4.0 成像系统基础包包装的过程控制计划 修订版：0.1 Varian Medical Systems 机密 第 5 页，共 5 页 格式 ME 709 修订版 05 修订历史 版本编号 变更描述 变更原因 作者 首次发行 首次发行 01 Fei Ma Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 172895905, Doc Title: Process Control Plan for Packaging-HAL4.0 BASIC KV IMAGING KIT , Doc No:70002131, Rev: 0.1, Approver: Elf Du (kdu), Title: Sr Mgr, Manufacturing Engineering, Date: Monday, 02/21/2022 12:33 AM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature Workflow ID: 172895905, Doc Title: Process Control Plan for Packaging-HAL4.0 BASIC KV IMAGING KIT , Doc No:70002131, Rev: 0.1, Approver: Hao Sun (hsun00), Title: Mgr, Manufacturing Engineering, Date: Monday, 02/21/2022 01:18 AM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature"
