sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
regulatory criteria for medical device classification,,0.5514763,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,9,4. Type of Device,5,"Product Code (US) / GMDN Country/Region Device Classification Reference/Regulation Number Code 21 CFR §892.5050 United States Class II IYE EU) 2017/745 Medical Devices Regulation EU (MDR) Class IIb (MDR) Annex VIII Classification Criteria, Rule 9 35159  (Accelerator System, Linear) Medical Device Regulations (SOR/98-282), Canada Class III Not applicable. Schedule 1, Rule 8 Pharmaceuticals and Medical Devices Japan Class III Act(PMD Act) Article2,Paragraph 5 35159000 (Accelerator System, Linear) NMPA Medical device classification category China Class III 05-01-01 (medical electron 2017 accelerator)"
regulatory criteria for medical device classification,,0.515781045,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,3,2. Canada Medical Device Regulations (CMDR) – 2019-06-21,2-3,"Canadian Medical Device Regulation (SOR/98-282) Safety and Effectiveness Requirements https://laws-lois.justice.gc.ca/PDF/SOR-98-282.pdf 3. Australia Therapeutic Goods (Medical Devices) Regulations 2002 – F2019C00603 29 July 2019 Schedule 1 Essential Principles (AU EP) https://www.legislation.gov.au/Details/F2019C00603 Clause   MDR General Safety and Performance Requirements  Standards  Compliance Assessment  Report Ref. & Issue or Date Varian Confidential REG0507F08 Rev 01 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 3 of 40 MDR GSPR CH 1 GENERAL REQUIREMENTS MDR GSPR 1(1) CMDR 10 AU EP 1, 3 Devices shall achieve the performance intended by their manufacturer and shall be designed and manufactured in such a way that, during normal conditions of use, they are suitable for their intended purpose. They shall be safe and effective and shall not"
regulatory criteria for medical device classification,,0.510263383,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,10,2. User Assistance Deliverables > 2.2 Regulatory Requirements – Medical Devices > 2.2.1 Medical Device Classification,5,"Halcyon, or Halcyon Evolve, is a Class II Medical Device."
regulatory criteria for medical device classification,,0.498212218,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,54,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),19,"In accordance with Rule 7 of the Medical Device Rules, 2017, it is specified that for the fulfilment of set “Product Standards” of medical devices, all products need to comply with the set Indian Standards as provided by BIS and the latest updated standards specified by the Ministry of Health and Family Welfare also known as MOHFW that falls under the authorization of the Central Government of India. 3.1.106 Applicable Statutory Rules No. 236, N/A01 July 2025 Australia: Therapeutic Goods (Medical Devices) RegulationsRegulatory Affairs Internal Report/ 20022002 Certification Following Varian procedures ensures compliance with the regulation. 3.1.107 Applicable RDC 751/2022 N/A15 September 2022 Brazil: Resolution RDC No 751 Dated September 15, 2022 Provides for risk classification, notification and registration regimes, and labeling requirements and medical device use instructions Regulatory Affairs Internal Report/ Certification Following Varian procedures ensures"
regulatory criteria for medical device classification,,0.494581342,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,3,2. Canada Medical Device Regulations (CMDR) – 2024-12-14,2-3,"Canadian Medical Device Regulation (SOR/98-282) Safety and Effectiveness Requirements https://laws-lois.justice.gc.ca/PDF/SOR-98-282.pdf 3. Australia Therapeutic Goods (Medical Devices) Regulations 2002 – F2024C00570 01 July 2024 Schedule 1 Essential Principles (AU EP) https://www.legislation.gov.au/F2002B00237/latest/text Checklist for MDR GSPR, Canadian MDR, and Australian Essential Principles [Device Name] Revision Doc Number 2 D70060 Varian Confidential REG0507F08 Rev 04 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 3 of 45 ClauseMDR General Safety and Performance Requirements StandardsCompliance Assessment Report Reference MDR GSPR CH 1 GENERAL REQUIREMENTS MDR GSPR 1(1) CMDR 10 AU EP 1, 3 Devices shall achieve the performance intended by their manufacturer and shall be designed and manufactured in such a way that, during normal"
regulatory criteria for medical device classification,,0.491581768,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,53,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),18,"of relevant variable parameters within an acceptable tolerance. b)Where devices are intended to emit hazardous, or potentially hazardous, ionizing and/or non-ionizing radiation, they shall be fitted, where possible, with visual displays and/or audible warnings of such emissions. Design and manufacture are assured through the use of quality system standard EN ISO13485. Risk is evaluated through the use of ISO14971. The conclusion of the risk analysis indicates that the benefits outweigh the risks of using the device. Device safety is assured through the use of the standards for Medical Electrical Equipment series EN 60601. EN 60601-1-3:2008 Test Report 102341812MIN-003a Halcyon and Ethos Radiotherapy System IEC Accompanying Documents Functional Performance Characteristics (P1039655) MDR GSPR 2(16.3) CMDR 16 AU EP 11.1 Devices shall be designed and manufactured in such a way that exposure of patients, users and other persons to the emission of unintended, stray or"
regulatory criteria for medical device classification,,0.48534289,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,50,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),18,Regulation (EU)N/A01 October 2025 EU MDR Article 51 Classification of devices Regulatory Affairs Internal Report/ 2017/745 Article 51Certification Following Varian procedures ensures compliance with the regulation. 3.1.91 Applicable Regulation (EU)N/A01 October 2025 EU MDR Article 52 Conformity assessment procedures Regulatory Affairs Internal Report/ 2017/745 Article 52Certification Following Varian procedures ensures compliance with the regulation. 3.1.92 Applicable Regulation (EU)N/A01 October 2025 EU MDR Article 61 Clinical EvaluationClinical Affairs Internal Report/ 2017/745 Article 61Certification Following Varian procedures ensures compliance with the regulation. 3.1.93 Applicable Regulation (EU)N/A01 October 2025 EU MDR Article 62 General requirements regarding clinical 2017/745 Article 62investigations conducted to demonstrate conformity of devices Clinical Affairs Internal Report/ Certification Following Varian procedures ensures compliance with the regulation.
regulatory criteria for medical device classification,,0.485048175,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,52,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),19,Page 19 of 39 # Applicability Identifier Applicable Nat'l Adoption Applicable Version Title SME function  Evidence required  Comments 3.1.97 Applicable 21 CFR 820.65N/A28 July 2025US: TraceabilityQuality Assurance SOPsFollowing Varian procedures ensures compliance with the regulation. 3.1.98 Applicable 21 CFR 820.130N/A28 July 2025US: Device packagingEngineering SOPsFollowing Varian procedures ensures compliance with the regulation. 3.1.99 Applicable 21 CFR 860N/A28 July 2025US: Medical Device Classification ProceduresRegulatory Affairs Internal Report/ Certification Following Varian procedures ensures compliance with the regulation. 3.1.100 Applicable SOR/98-282 Section 6-7 N/A31 May 2025Canada: Medical Devices Regulation Classification of Medical Devices Regulatory Affairs Internal Report/ Certification Following Varian procedures ensures compliance with the regulation. 3.1.101 Applicable SOR/98-282 Sections N/A31 May 2025Canada: Medical Devices Regulation Part 1 Section 10- 20
regulatory criteria for medical device classification,,0.484299064,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,68,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),22-23,"(b) risks connected with medical treatment, in particular those resulting from the use of defibrillators or high frequency surgical equipment, and (c) risks which may arise where maintenance and calibration are impossible, including: - excessive increase of leakage currents, - ageing of the materials used, - excess heat generated by the device, - decreased accuracy of any measuring or control mechanism. N/A HAL is not an active implantable device. N/A MDR GSPR 2(19.2) CMDR 15,16,18 Active implantable devices shall be designed and manufactured in such a way as to ensure:  if applicable, the compatibility of the devices with the substances they are intended to administer, and  the reliability of the source of energy. N/A HAL is not an active implantable device. N/A Clause   MDR General Safety and Performance Requirements  Standards  Compliance Assessment  Report Ref. & Issue or Date Varian Confidential REG0507F08 Rev 01"
regulatory criteria for medical device classification,,0.481216788,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,40,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),14,"device when it comes into contact with materials, liquids, and substances, including gases, to which it is exposed during normal conditions of use; d) the risks associated with the possible negative interaction between software and the IT environment within which it operates and interacts; e) the risks of accidental ingress of substances into the device; f) the risks of reciprocal interference with other devices normally used in the investigations or for the treatment given; and g) risks arising where maintenance or calibration are not possible (as with implants), from ageing of materials used or loss of accuracy of any measuring or control mechanism. EN ISO 13485: 2016 EN ISO 14971: 2019 EN 62366-1: 2015 EN 60601-1-6:2010 +A1:2013 EN 60601-1: 2006/A1:2013 EN 60601-1-2:2015 IEC 60601-2-1:2020 (EDITION 4.0) Design and manufacture are assured through the use of quality system standard EN ISO13485. Device safety is assured through the use of the"
