sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
design roles and responsibilities matrix,0.6706083,0.286741436,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,21,"4. Project Roles, Team, and Responsibilities",7,"RACI for Design & Development defines the roles and what key responsibilities each has in the development of Instructions for Use (where Instructions for Use is used generically for GPL-owned publication types). This UAP describes GPL-relevant organization and UA-specific organization where it is not included in the DDP/SDP (or when including it in the UAP facilitates project communication). The Library CD/DVD  included for some projects is not listed in this table, as it compiles the UA. Reviewers are subject-matter experts (SME) who are integral to product development. They contribute to content development via internal reviews of drafts, and through demos and discussions. Reviewers consult and contribute (C). Formal Reviewers participate in the Formal Review phase of documents. They do not sign approval. Formal reviewers consult and contribute (C). Stakeholders have interest in the project or deliverable but are not reviewers or approvers. Stakeholders consult and contribute (C)."
design roles and responsibilities matrix,0.523192,0.359009743,D53708 Marketing Claims Library HAL 4.0 Rev 4.0.docx.pdf,D53708,4,7,1. Introduction > 1.3 Roles & Responsibilities,4-5,"Identify the key resources necessary to ensure compliance of core messaging. [in development] Role Responsibility Representative Product Marketing Manager – Document Owner  W ork with product management to development marketing claims  Create and manage claims library Jade Lovett D53708 Marketing Claims Library for HAL 4.0 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D53708 04 eSign Page 5 of 42 Role Responsibility Representative Product Manager  W ork with product marketing to develop marketing claims  Provide design input Stephen Thompson SW QA Engineer (SQE) SW Validation Bernard Zee (Verification)  Provide design output Laura Buchanan (Validation) PRC Regulatory  Provide recommendations based on regulatory implications of marketing claims  Ensuring consistency with regulatory documentation Chloe Zhang"
design roles and responsibilities matrix,0.37949336,0.345670462,D77160 HAL 4.0 Ethos with standard kV imager MRD Rev 05.docx.pdf,D77160,5,9,4.0 Ethos with standard kV imager. (Continued),7,"DND01F02 Rev 01 Page 7 of 28 1.2 Project Roles, Team, and Responsibilities Name Title Roles (as defined in DND0101 RACI) Asha Dholakia Project (Design) Mgr Project Management Susan Koehl Sr Product Manager Product Management Jason Wiener Lead Systems Engineer Design Implementation Carol Huang Sr Global Product Marketing Mgr Marketing Chi Tran Sr QA Engineer Quality Assurance Krystina Szafran Systems Engineer Risk Management Stuart Crowther Sr Regulatory Specialist Regulatory Affairs Xiang Peng (BJ), Abdelmalek El Mfg NPI Project Mgr Manufacturing Hamdaoui (Kem), Blaine Kim (PA) Manufacturing Jinkai Shi Sr Electrical Engineer Manufacturing Hao Sun Mgr MFG Engineering Mohammed Almoshelli Field Ops Program Manager Global Ops Field NPI Stephan Warfield  PLCS CSS Paul Ugalde PLCS CSS Marcus Valenzuela Business Process Analyst Commercialization Benson Lew Sr Commercialization Mgr Commercialization Ronald Ricard Sr Compliance Specialist Regulatory Affairs"
design roles and responsibilities matrix,0.29583988,0.264666,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,86,2. “Ethos Radiotherapy System ” > 9.2 EU Marketing Clearance Strategy > 9.2.1 ISD documentation requirements (Continued),39,Comment Functional Responsibility Doc update? Due Date Feature/Specification Equivalence Halcyon 3.0 Feature Comparison Chart. D33835 Rev 4.0 Product Management Yes DIR 3 Design Information D33648 Rev03 Product HAL Product Requirements Management DOR update D33719 Rev 04 Product HAL User Needs and Detailed Workflows Management DOR update Systems Requirement Systems Requirement Specifications Specifications D43965 Rev 01 DOR Software-Specific Design Documents Software design is covered with hardware in the documents above. D44171 Rev 1.0 Engineering update DOR System Design Description 4 Product Verification and Validation Verification Plan  D34521 Rev03 Engineering New DOR Verification Summary Report Verification Summary Report D43904 Rev 01 Product Verification New DOR Validation Plan D43931 Rev 01 Product Validation New DOR Validation Summary Report (including Validation Design Trace Matrix) D43931 Rev 01 Product Validation New DOR
design roles and responsibilities matrix,0.25330648,0.325688273,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,23,"4. Project Roles, Team, and Responsibilities (Continued)",8,"It may not be copied or reproduced without prior written permission from Varian. Page 8 of 11 Varian Confidential Role Site Name Product UA UA Roles (RACI) GPL UAD Helsinki Katharina BergoldHalcyon Evolve Addendum to IFU R GPL Project Manager TBD Kim PoetzingerHalcyon Evolve All UA C GPL- Localization Team Lead TBD Anna Martorell FusteHalcyon Evolve IFU, Addendum C GPL-DITA/QA Review - Peer Review TBD TBD Halcyon Evolve IFU, Addendum C GPL-DITA/QA Review - CMS (Content management system) Admin TBD TBD Halcyon Evolve IFU, Addendum C Design Implementation (Lead) TBD Dipesh Shah Halcyon Evolve All UAC Product Management Palo Alto Sylvie Spiessens, Susan Koehl Halcyon Evolve All UA,A Regulatory Affairs (China) Beijing Xiaobin Chou, Fan XuHalcyon Evolve All UAC Project Management Lead Palo Alto Sajal RaikarHalcyon Evolve UAPC Project Management Kayla Wang BeijingHalcyon Evolve UAPC Program Management Palo Alto Sajal RaikarHalcyon Evolve UAPI"
design roles and responsibilities matrix,0.24689633,0.260433942,D23997 Halcyon v2 Design and Development Plan Rev 01.pdf,D23997,2,65,3.4 Project Risk Management > 6.1.2 Languages to be released with Halcyon v2,37-38,"Halcyon v2 will be localized to the following languages:  Tier 1 (SW GUI and customer docs) – French, Italian, German, Spanish, Swedish, Japanese, Chinese, Brazilian Portuguese, Russian  Tier 2 (docs only) – Turkish, Danish, Polish, European Portuguese  Tier 3 – Case by Case basis Halcyon v2 Design And Development Plan This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc NumberRev.Date Date of last e- D2399701 signature Format LL00000106 Rev 08Page 38 of 43 Appendix A: Project Document Review & Approval Matrix Halcyon v2 shall use the Document Review and Approval Matrix as defined below: FunctionResponsibilityName(s) CSS (Customer Support Services) / Global Operations (GOPS) Represents the Customer Support Services function on the team. Leads or acts as the primary interface between the team and the entire worldwide CSS organization. Dave Minchau,"
design roles and responsibilities matrix,0.20545557,0.319018364,D56979 HAL 4.0 Risk Management Report rev07.pdf,D56979,7,12,3.0 Responsibilities and Authorities,5,"Persons with appropriate authority were assigned responsibility for this review in the device’s Risk Management Plan (6). Table 1 lists those persons as well as persons to whom review authority or responsibility was transferred or delegated. Any changes from the Responsibilities and Authorities from the RMP are recorded here. Table 1 - Persons assigned or delegated responsibility or authority RolePerson, TitleResponsibilities and Authorities Risk ManagerKrystina SzafranRisk Management Lead Risk Management ProcessEthan WeiProcess oversight and review Quality AssuranceChi TranProcess oversight and review / QA Regulatory AffairsStuart CrowtherProcess oversight and review / RA Regulatory Affairs - IEC Compliance Tom DwyerProcess oversight and review Product ManagementStephen Thompson Susan Koehl HAL 4.0 Product Owner Design ImplementationAndres GrafEngineering Lead Sean HerriesSystems Engineering Dipesh ShahSoftware Engineering Console Gianluca TomaHardware Engineering"
design roles and responsibilities matrix,0.1877276,0.278439432,D96689 MIC HAL4.0 Evolve Validation Plan Rev 01.docx.pdf,D96689,1,10,2.0 确认概述 > 2.7 确认活动表,4-5,"本项目将进行以下确认活动： 活动范围内 是/否 职责/ 所有权 输出 功能和用户需求确认是 设计保证测试执行结果，确认跟踪矩阵 解决方案互操作性确认否 不适用不适用 培训和培训评价是 项目经理培训记录 生产–包装确认否 不适用不适用 工具确认（设计确认期间使用的特定工 具） 设计保证和过程软件确认 是 负责人 校准证书或主库存清单 国产加速器 HAL 4.0 Evolve确认计划 版本 文件编号 01 D96689 Varian Confidential DND0105T03BJ Rev 01 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 5 of 10"
design roles and responsibilities matrix,0.18506189,0.272475719,D70036 HAL 4.0 Software Description Report China Submission Rev 03 .docx.pdf,D70036,3,57,4 on-board USB 3.0 ports > 2.4 Life Cycle (生存周期)(No change) > 2.4.5 Design Inputs and Outputs by Phase (Continued),30,"project (that gets incorporated into the overall D&D plan) D & D Planning 21 CFR 820.30(b LL000001 06 DND17 User Experience Designer User Research Report Gather info about user needs, goals, tasks, and pain points in their respective domain Design Input 820.30(c) L4040 User Experience Designer User& Domain Analysis Document Synthesize User Research findings into personas, goal-based use cases (workflow scenarios), and high level user requirements Design Input L4041 820.30(c) User Experience Designer 2.4.5.2 Elaboration Phase The inputs to the Elaboration Phase are the outputs of the Inception Phase. The following table shows the outputs of the Elaboration Phase. QSR  Design Control Deliverable ActivityForm ID* Responsibility Element Design & Development Plan Define project team members and functional groups, their roles and responsibilities, associated documentation and deliverables, design reviews as defined in the Scalability Assessment Update cost, schedule, and project risks"
design roles and responsibilities matrix,0.15623358,0.270111471,D84751 MIC Ethos Linac 4.0 Standard kV Imager Validation Plan Rev 01.docx.pdf,D84751,1,10,2.0 验证概述 > 2.7 确认活动表,4-5,"本项目将进行以下确认活动： 活动 范围内 是/否 职责/ 所有权 输出 功能和用户需求确认 是 设计保证 测试执行结果，确认跟踪矩阵 解决方案互操作性确认 否 不适用 不适用 培训和培训评价 是 项目经理 培训记录 生产– 包装确认 否 不适用 不适用 工具确认（设计确认期间使用的特 定工具） 设计保证和过程软件确认 是 负责人 校准证书或主库存清单 国产 Ethos 加速器 4.0 标准成像探测器配置确认计划 版本 文件编号 01 D84751 Varian Confidential DND0105T03BJ Rev 01 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 5 of 10"
design roles and responsibilities matrix,0.15443976,0.271245152,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,162,10. Responsibilities (Continued),73,submissions/registrations. Provides Risk Management documentation for Risk Management Krystina Szafran product submissions/registrations. Jon Evans/Cynithia Xu/Cezaro Hardware Engineering Proano Provides engineering documentation for product submissions/registrations. Product Security Mitko Katsev Product Verification Bernard Zee/Daniel Newman Provides verification documentation for product submissions/registrations Product Validation Britt Buchner Provides validation documentation for product submissions/registrations. Product Marketing Manager Jimmy Hernandez Bello Provides -marketing documentation for product submissions/registrations; determines global marketing priorities. Product Manager Stephen Thompson Susan Koehl Provides product documentation for product submissions/registrations; provides input for global marketing priorities User Experience Sevelin Stanchev Owns User Centric Design Process. Provides Quality Assurance oversight for Quality Assurance Lead Harshal Deshmukh
design roles and responsibilities matrix,0.13683891,0.27930671,D58685-Rev04-HAL4.0 Traceability Plan.pdf,D58685,4,10,3. Responsibilities 职责 > 3.4 RA/QA 法规部/质量部,5,"Provided input to traceability evaluation based upon requirements from both domestic and international regulatory authorities and approved this Plan. 根据国内和国际监管机构的要求，为可追溯性评估提供输入，并批准本计划。 4. Traceability Evaluation 可追溯性评价 4.1 This traceability plan was developed for HAL4.0 production.  As there are 3 Key types of Components, or sub-assemblies of the device, three separate tables were developed. 该可追溯性计划专门为HAL4.0 生产而制定。由于设备的部件或子组件主要分为三种类型，因此创建 了三份独立的表格。 4.2 Appendix C describes the buy level components which include Off-the-Shelf components, customized parts, buy level FRU components, Critical Components. Critical components are identified in D52223-HAL4.0 Process Controls and Critical components List and D61200- HAL4.0 Design Failure Modes and Effects Analysis 附录C 对包括现成部件、定制部件、采购的FRU 部件、关键部件在内的采购部件进行了介绍。 D52223-HAL4.0 过程控制和关键部件清单，以及D61200-HAL4.0 设计失效模式及影响分析报告对关 键部件进行了界定。 4.3 Appendix D describes the in-house make level Components, in house make FRU components included."
design roles and responsibilities matrix,0.11299101,0.295227557,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,22,"4. Project Roles, Team, and Responsibilities (Continued)",7-8,"Technical reviewers are GPL team members who review final drafts prior to formal review and approval for quality (DITA QA). Technical reviewers consult and contribute (C) and can serve as independent reviewers. Approvers sign approval of the UA defined in this UAP. Approvers are responsible (R) and accountable (A). Based on the project team defined in the DDP/SDP, the UAD identifies the individuals who are best suited to represent the required roles and responsibilities (R, A, and C) for any given publication, and invites those individuals to reviews. UA Roles RoleSite NameProduct UA (RACI) GPL UADPalo Alto Kim PoetzingerHalcyon Evolve IFUR GPL Content Strategist Helsinki Annu Rantamaki Halcyon Evolve Addendum to IFU R Halcyon Evolve User Assistance Plan Revision Doc Number 02 D93257 DND0602T01 Rev 01 (DOC01T04 Rev 05) This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company."
design roles and responsibilities matrix,0.097734325,0.277124137,D23997 Halcyon v2 Design and Development Plan Rev 01.pdf,D23997,2,16,1.2.5 Project Deliverables (Continued),9,"team structure (see Figure 2): 1. System Integration Scrum – Palo Alto – Responsible for overall planning, architecture, interfaces and integration.  Based in Palo Alto. 2. SW Team – Palo Alto (SW, Embedded FW, FPGA) – Responsible for the design, implementation and testing of both Clinical Applications (Treatment Application) and Non- Clinical Applications (Service Manager Console).  Responsible for the design, implementation and testing of embedded code required to support the new functionality, specifically for the BGM node which will control the kV Blades and SPV support for new features.  This team is not responsible for imaging related SW or FW, such as PVA, XI Node or MPC (see Imaging Team). 3. HW Team – Palo Alto (MEO, MDO, EE-PCB) – Responsible for the design, implementation and testing related to the major mechanical components (stand, gantry and couch), and their support of the kV imaging system and other new features, including air/water cooling,"
design roles and responsibilities matrix,0.09653532,0.279316097,D58685-Rev04-HAL4.0 Traceability Plan.pdf,D58685,4,16,3. Responsibilities 职责 > 4.5 For HAL4.0 production we have below rating: (Continued),9-10,"permission from Varian Medical Systems. Doc Number Rev. Date Date of last e- D58685 04 sign Format LL00000087A Rev 02   Page 9 of 17 Appendix B: References List of references: 参考列表 (1) INC02 – Product Identification and Traceability INC02 – 产品标识和可追溯性 (2) D52223-HAL4.0 Process Controls and Critical components List D52223-HAL4.0 过程控制和关键部件清单 (3) D61200-HAL4.0 Design Failure Modes and Effects Analysis D61200-HAL4.0 设计失效模式及影响分析报告 HAL4.0 Traceability Plan This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D58685 04 Date of last e-sign Format LL00000087A Rev 02   Page 10 of 17 Appendix C: Traceable buy level Components Traceable Material # Description CTS CTR (yes/no) Lot or  Source of Rating Serial? Control # Additional Justification P1002123 PRIMARY COLLIMATOR Yes No Yes Serial 3 V SN on Part CAP, GUN END GUIDE, P1002321 TUNGSTEN"
design roles and responsibilities matrix,0.095518075,0.378735244,D60919-ENU-Rev 02-HAL4.0 Master Validation Plan MVP.pdf,D60919,2,9,6.0 Responsibilities,4,"Responsibility and authority are assigned based on the person’s documented competence for those tasks. Competence is based on education, training, skills, and experience relevant to the assigned tasks. Roles to be assigned responsibilities and authorities for HAL4.0 Manufacturing process validation activities during product development are specified in the HAL4.0 Manufacturing process Validation procedure. An assigned person may execute specific validation activities or delegate activities to other competent person(s). An assigned person’s responsibilities and authorities may be expanded, limited, or ended in different life cycle phases. The individuals responsible for validation activities associated with HAL4.0 Manufacturing process are recorded in Table 1. These people constitute the validation team. Table 1: Roles, persons, and responsibilities and authorities Role Person, Title Responsibilities and Authorities NPI engineer Jinkai Shi, NPI engineer"
