sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
process for ensuring completeness in technical documentation,,0.406056613,D63983 Halcyon 4.0 UA Checklist Rev 01.pdf,D63983,1,8,3.0 Checklist (Continued),3-4,"D##### test report guidelines. - Record verification in the test report. N/A 24-Jun-22 No CHM, only RUA Halcyon 4.0 UA Checklist Date Doc Number Revision Date of last D63983 01 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # Revisions post-Formal 22. Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Done 27-Jul-22 Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of"
process for ensuring completeness in technical documentation,,0.394386441,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,6,3.0 Checklist (Continued),3,"checks as needed to check XML quality. (DITA technical review is required for final DITA QA only.) - [For new content and as needed] Conduct peer and editorial reviews of content to verify style, clarity, consistency, information architecture, and Localization-readiness. Conditions 15. display Set any conditions: - Verify they display the intended content correctly. - Include a key for reviewers to any conditions displayed. N/A 24-Jul-23 16. Indexing Complete index for new or changed topics. Verify index's completeness and appropriateness of entries for audience. Note: Applicable UA only; excludes QRGs, BrachyTherapy Applicator UA, CRNs, etc. N/A 24-Jul-23 17. Localization Ongoing: For changes in scope or schedule, update Localization team on the status of the project. Us-only not translated N/A 24-Jul-23 REVIEW:   VERIFICATION & VALIDATION 18. Formal Review Verify with reviewers the accuracy, clarity, and completeness of information and trace the review findings (LL40"
process for ensuring completeness in technical documentation,,0.384371608,D84239 HAL 4.0 CRN UA Checklist Rev02.docx.pdf,D84239,2,9,4.0 Checklist (Continued),4,"Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # - Check that audio is clear and understandable. - Check that subtitles match video. OLH verification 21. OLH only: verify the Help’s technical function, following the D##### test report guidelines. - Record verification in the test report. N/A 1-May-24 Revisions post- 22. Formal Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Handled through PdM Susan Done19-Apr-24 Koehl Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of files with Varian Information Model including that image translation strategy is correctly set. - Make corrections and note in DITA QA file."
process for ensuring completeness in technical documentation,,0.376796305,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,163,10. Responsibilities (Continued),73-74,"submissions documentation. Provides service documentation for product Field NPI Priti Kamat submissions/registrations. Thomas Jacob/Sirkku IEC Compliance Lead Vaarala/Tom Dwyer Determines applicable standards and works with external test houses to provide product test reports for submissions. Provides manufacturing documentation for Manufacturing Engineering Elf Du product submissions/registrations. Regulatory Plan Revision Doc Number 5.0 D54978 Varian Confidential REG0504F01 Rev 05 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Page 74 of 83 Dependencies & Risks Risk Control Measure Comments NLS progess to be monitored during project. Ensure Tech Pubs is Local languages not available aware of the need for translations, decide which languages are needed, use software code that is able to be translated. For local language requirements, see section"
process for ensuring completeness in technical documentation,,0.375137597,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,159,2. Validation Test log (Continued),83,clear and understandable to the user. Service documentation instructs personnel to check profile and penumbra against specifications following service (document and page no. as applicable) The service documentation instructing personnel to check profile and penumbra against specifications following service is clear and understandable to the user. Document TT-AL-01682-B page 4: Service documentation instructs personnel to check profile and penumbra against specifications following service. Passed Attachments: TT-AL-01682-B.pdf 26 RCM: Ensure outboard blocks installed in manufacturing and following service AC 600557: Verify outboard blocks installed - Manufacturing and Service documentation instructs personnel to verify outboard blocks are installed during assembly or following service. Confirm manufacturing and service documentation instructs personnel to verify outboard blocks are installed during assembly or following service. Confirm manufacturing and service
process for ensuring completeness in technical documentation,,0.372589767,D84239 HAL 4.0 CRN UA Checklist Rev02.docx.pdf,D84239,2,7,4.0 Checklist (Continued),3,"Task Description Done Justification if N/A; Notes Date # Quality checks 14. Ongoing: Check quality: - Run Acrolinx to check and correct grammar, syntax, and spelling on new and revised content. - Run DITA QA and Schematron checks as needed to check XML quality. (DITA technical review is required for final DITA QA only.) - [For new content and as needed] Conduct peer and editorial reviews of content to verify style, clarity, consistency, information architecture, and Localization- readiness. DITAQA and GPL peer review Partially done (justify)7-May-24 completed Conditions 15. display Set any conditions: - Verify they display the intended content correctly. - Include a key for reviewers to any conditions displayed. Done 1-May-24 Indexing 16. Complete index for new or changed topics. Verify index's completeness and appropriateness of entries for audience. Note: Applicable UA only; excludes QRGs, BrachyTherapy Applicator UA, CRNs, etc. No index for CRN. N/A 1-May-24 Localization 17."
process for ensuring completeness in technical documentation,,0.368886948,D84872 HAL 4.0 CRN UA Checklist.docx.pdf,D84872,,9,3.0 Checklist (Continued),3-4,"required for final DITA QA only.) - [For new content and as needed] Conduct peer and editorial reviews of content to verify style, clarity, consistency, information architecture, and Localization- readiness. Choose an item. Refer to the Varian Style Guide for style and consistency questions. Click or tap to enter a date. Conditions 15. display Set any conditions: - Verify they display the intended content correctly. - Include a key for reviewers to any conditions displayed. Click or tap to Choose an item. enter a date. UA Checklist Date Doc Number Revision Date of last D79949 1 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 4 of 7 Task Task Description Done Justification if N/A; Notes Date # 16. Indexing Complete index for new or changed topics. Verify index's completeness"
process for ensuring completeness in technical documentation,,0.365551114,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,153,2. “Ethos Radiotherapy System ” > 9.12 Singapore > 8.12.1 Singapore documentation requirements (Continued),70,"numbering that is solely for testing or internal use only (e.g. checking in of source code) are not required. An overview of all verification, validation, and testing performed for the software both in-house and in a simulated or actual user environment prior to final release. N/A All unresolved anomalies in the release version of the software should be summarized, along with a justification for acceptability (i.e. the problem, impact on safety and effectiveness, and any plans for correction of the problems). N/A Evidence to demonstrate that the software issue has been resolved. N/A"
process for ensuring completeness in technical documentation,,0.365108788,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,131,8.8 Brazil Marketing Clearance Strategy > 8.8.1 Brazil documentation requirements (Continued),63,"Quality Assurance Lead submissions documentation. Ed SnyderProvides service documentation for product Product Support Engineering submissions/registrations. Tom DwyerDetermines applicable standards and works IEC Compliance Lead with external test houses to provide product test reports for submissions. Ed SnyderProvides manufacturing documentation for Manufacturing product submissions/registrations. 10.Dependencies & Risks RiskControl MeasureComments Local languages not available NLS progess to be monitored during project. Ensure Tech Pubs is aware of the need for translations, decide which languages are needed, use software code that is able to be translated. For local language requirements, see section 8, Global Submission Priorities IEC testing not availableMonitor IEC testing to ensure it remains on schedule Validation not completed per program dates Regular project schedule review Regulatory requirements and/or timelines for market clearances change, resulting in clearance delays"
process for ensuring completeness in technical documentation,,0.36394766,D44918 Halcyon3 UA Checklist IFU Addendum P1038731-001-A Rev 01.pdf,D44918,1,6,2.0 Deliverable Checklist (Continued),2-3,"c. Verify the accuracy and clarity of information with reviewers. d. Have clinical reviewers (or product managers as proxies) validate the content [user stories]. Done Partially Done; justify: N/A; justify: 17-Jan-2020 GPL User Assistance Checklist D44917 Halcyon and Ethos 3.0 UA Checklist IFU-Addendum (P1038731-001-A) Rev. 1.0 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Date Doc Number Rev D44917 1.0 Last eSign date Format L5532 Rev 03 Page 3 of 5 Action Scope Description Resolution ID # Justification if Partially Done or N/A Date Revise per reviews. 13 Execution • Update the Review Report for resolution of findings. Done Partially Done; justify: N/A; justify: 29-Jan-2020 Perform a second peer (editorial review) of any 14 Execution major content revisions made after the Formal Review: • Conduct peer review per Action 10. •"
