sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
risk analysis and management process during device design,0.91565824,0.472646952,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,6,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),3-4,"(RMR):  D56979 MDR GSPR 1(3) CMDR 10 AU EP 2 Manufacturers shall establish, implement, document and maintain a risk management system. Risk management shall be understood as a continuous iterative process throughout the entire lifecycle of a device, requiring regular systematic updating. In carrying out risk management manufacturers shall: a) establish and document a risk management plan for each device; b) identify and analyse the known and foreseeable hazards associated with each device; EN ISO 13485: 2016 EN ISO 14971: 2019 The use of the quality system standard EN ISO 13485 assures design and manufacture quality. The risk management standard ISO 14971 was followed to evaluate and mitigate risks. Verification Summary Report: D68588 Validation Summary Report: D68014 Risk Management Report (RMR): D56979 Clause   MDR General Safety and Performance Requirements  Standards  Compliance Assessment  Report Ref. & Issue or Date Varian Confidential REG0507F08 Rev 01"
risk analysis and management process during device design,0.9091032,0.528446496,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,17,4.0 Requirements for Risk Management Activities and their Review,6,"Risk management activities shall be performed per the Medical Device Risk Management procedure and work instruction (13). Each risk management activity shall be reviewed by persons familiar with the particular subject matter. The process-level documents—risk management plan, top-down risk hazard analysis, bottom-up risk failure mode and effects analysis (FMEA,) and risk management report; shall be reviewed by the persons listed in Table 1. Any additional or alternate reviewers shall be documented in the risk management report. Approvers of the process- level documents may differ from the reviewers. Top-Down Medical Device Risk Analysis This analysis investigates all the aspects when using the device from a user point of view.  This includes mainly: a) Intended Use covers the correct use of the application considering the hazards which exists when the application is used"
risk analysis and management process during device design,0.8989441,0.506721318,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,7,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),4,"It may not be copied or reproduced without prior written permission from Varian. Page 4 of 45 iterative process throughout the entire lifecycle of a device, requiring regular systematic updating. In carrying out risk management manufacturers shall: a) establish and document a risk management plan for each device; b) identify and analyse the known and foreseeable hazards associated with each device; c) estimate and evaluate the risks associated with, and occurring during, the intended use and during reasonably foreseeable misuse; d) eliminate or control the risks referred to in point (c) in accordance with the requirements of Section 4; e) evaluate the impact of information from the production phase and, in particular, from the post-market surveillance system, on hazards and the frequency of occurrence thereof, on estimates of their associated risks, as well as on the overall risk, benefit- risk ratio and risk acceptability; and f) based on the evaluation of the impact of the"
risk analysis and management process during device design,0.87557435,0.442873389,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,422,6. The MSO shall only be used to power the console cabinet (Continued),242,"Page 242 of 352                           Report No.106485676MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1U 5.2.4 [A, B, C] The MANUFACTURER re-EVALUATES the MEDICAL DEVICE RISK ANALYSIS when software requirements are established and update it as appropriate Procedures used: DND01 Design and Development Procedure specifies using the RSK01 Medical Device Risk Management at all phases throughout development. DND04T01 Design and Development Plan (DDP) references the DND01 Design and Development Procedure Device records: D45739 HAL 4.0 Design and Development Plan P 5.2.5 [A, B, C] The MANUFACTURER ensures that existing requirements, including SYSTEM requirements, are re-EVALUATED and updated as appropriate as a result of the software requirements analysis ACTIVITY Procedures used: The DND05G01 Requirements Management Work Instruction specifies review and update of requirements (section 5.1) DND05T02 Product Requirements Document"
risk analysis and management process during device design,0.84363765,0.459494263,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,410,4 Supply voltage: (Continued),250-251,"D59555 HAL 4.0 Risk Management Plan rev02.pdf D56979 HAL 4.0 Risk Management Report rev02.pdf P Page 250 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — 5.2.4 [A, B, C] The MANUFACTURER re-EVALUATES the MEDICAL DEVICE RISK ANALYSIS when software requirements are established and update it as appropriate Procedures used (Appendix A): DND01 Design and Development Procedure Rev 02 specifies using the RSK01 Medical Device Risk Management Rev 07 at all phases throughout development. DND04T01 Design and Development Plan (DDP) Rev 02 references the DND01 Design and Development Procedure Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P 5.2.5 [A, B, C] The MANUFACTURER ensures that existing requirements, including SYSTEM requirements, are re- EVALUATED and updated as appropriate as a result of"
risk analysis and management process during device design,0.80162543,0.479400039,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,28,6.0 Criteria for Risk Acceptability (Continued),9,and in accordance with the Medical Device Risk Management instruction. The results of the review are recorded in the Risk Management Report. A benefit-risk analysis of the device’s overall risk shall be undertaken to confirm that individual and cumulative risks are acceptable when weighed against the benefit of the device.
risk analysis and management process during device design,0.78596646,0.479936302,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,20,4.0 Requirements for Risk Management Activities and their Review (Continued),7,"This analysis investigates all the aspect of the device from a bottom-up perspective. It identifies any inconsistency, design flaws and potential implementation failures. This FMEA concentrates on the investigation of: a) the architecture solution, its stability, adequateness, and flexibility b) the design and any components, its complexity, reliability, performance, effectiveness, criticality, and its implementation c) any interfaces within the components and 3rd-party applications d) any SOUP components e) Packaging, transportation and storage During the Analysis phase, if it is determined that a failure of a component / sub-system could also result in risk, an additional scenario is added to the RMR. This may result in additional hazard identification where top-down analysis did not identify potential hazards, but in most cases isolates additional contributory factors for existing hazards."
risk analysis and management process during device design,0.7592254,0.505347073,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,31,8.0 Production and Post-production Information,9-10,"Production and post-production information will be continually monitored and analyzed to determine if new risks have been identified and to review the assessments of known risks to maintain an effective risk management process. This information includes, but is not limited to, design and process changes, revisions of standards, identifications of defects, and reports of complaints. In addition to Varian’s information about the device, the following shall be reviewed: • Information on similar devices on the market; • Publicly available information such as recalls, FDA Medical Device Reports, and vigilance reports; • Scientific literature. Analysis of relevant data is used to demonstrate that risk-based decisions and risk control measures for this device are appropriate and effective. HAL 4.0 Risk Management Plan Revision Doc Number 03 D59555 Varian Confidential RSK0101T01 Rev 03 This document contains confidential, proprietary information of Varian Medical Systems."
risk analysis and management process during device design,0.74186105,0.445821255,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,453,4 Supply voltage: (Continued),285-286,"and Packing Desk Instructions Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P Page 285 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — — 7 SOFTW ARE RISK MANAGEMENT PROCESS 7.1 Analysis of software contributing to hazardous situations — 7.1.1 [B, C] The MANUFACTURER identifies SOFTW ARE ITEMS that could contribute to a hazardous situation identified in the MEDICAL DEVICE RISK ANALYSIS ACTIVITY of ISO 14971 Procedures used (Appendix A): RSK01 Medical Device Risk Management Rev 07 requires identification of risks. Risks are documented in the RSK0101T02 Risk Management Report (RMR) Rev 13 . Device records (Appendix B): D56979 HAL 4.0 Risk Management Report rev02.pdf P 7.1.2 [B, C] The MANUFACTURER identifies potential causes of the SOFTW ARE ITEM identified above contributing to a hazardous situation"
risk analysis and management process during device design,0.7320175,0.482196867,D44094_HAL4.0_CER_Rev05.pdf,D44094,5,121,3. DAEN > 7.1.4 Risk Management Analyses (Continued),38,"device defects that could result in a significantly inaccurate treatment are likely to be identified and remedied by the physician and the treatment team before the device is used to treat the patient. This characteristic contributes significantly to the overall safety of the devices in a clinical context. Potential hazards identified in the RMR were analyzed for effective mitigation measures, which were then implemented via system design during product development, including product labeling. The RMR and its appendix/appendices and associated documentation describe the hazards, use cases, potential harms, pre- and post- mitigation hazard frequency, severity, and overall risk level, and Risk Control Measures (RCMs). The table(s) also provide(s) system requirement specifications related to the risks or hazards, and test case IDs for verification and validations testing. Safety features have been validated as a part of the Halcyon Verification and Validation processes"
