sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
design history file (DHF) documentation structure,0.8510886,0.469652742,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,26,1. Introduction > 1.1 Scope,13-14,"This DHFI lists all required project documentation for the released version of the devices indicated on the front page of this document. The documentation is referenced with the title, identification number, revision number (if a document has multiple revisions) and the location where it is physically or electronically stored. The HAL 4.0 DHF is located in the document control system nucleus (Nucleus>Business Workgroups>DHF>Delivery Systems>Halcyon>4.0) HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign Format L00003436 Rev 03   Page 14 of 55"
design history file (DHF) documentation structure,0.71967924,0.33166337,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,478,4 Supply voltage: (Continued),306,"As appropriate, defects are reported to customers in the User Documentation Customer Release Note, Known Issues section, for each product release. Device records (Appendix B): User Documentation: Customer Release Note D56979 HAL 4.0 Risk Management Report rev02.pdf P 9.4 [A, B, C] The MANUFACTURER approves and implements all CHANGE REQUESTS, observing the requirements of the change control PROCESS Procedures used (Appendix A): LL00000016 Change Request Rev 05 provides for approvals. Implementation follows DND01 Design and Development Procedure Rev 02. Device records (Appendix B): Completed LL00000016 Change Request Rev 05 Form(s) P 9.5 [A, B, C] The MANUFACTURER maintains records of PROBLEM REPORTS and their resolution including their VERIFICATION Procedures used (Appendix A): DND15 DR Handling W ork Instruction Rev 01 requires testing as necessary to verify that the discrepancy no longer exists. Verification Test records are maintained in the Design History File (DHF) for each project."
design history file (DHF) documentation structure,0.6852127,0.315129071,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,427,4 Supply voltage: (Continued),263-264,"Device records (Appendix B): D63662 HAL 4.0 System Requirements Specification rev 02.pdf D64910 HAL 4.0 System Design Description Rev 01.pdf P 5.5 SOFTW ARE UNIT implementation P Page 263 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — 5.5.1 [A, B, C] The MANUFACTURER implements each SOFTW ARE UNIT Procedures used (Appendix A): DND08 Verification W ork Instruction Rev 02 Implementation is checked at reviews documented in the electronic DHF repository. Device records (Appendix B): Design History File Index (DHFI) P 5.5.2 [B, C] The MANUFACTURER establishes strategies, methods and procedures for verifying the SOFTW ARE UNITS Procedures used (Appendix A): DND08 Verification W ork Instruction Rev 02 The DND08T01 Verification Plan Rev 01 documents approach, methods, and procedures for module testing. Device records (Appendix B): D52172 Halcyon 4.0"
design history file (DHF) documentation structure,0.5206791,0.320456415,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,482,6. The MSO shall only be used to power the console cabinet (Continued),294-295,"conditions for closing a DR (discrepancy report) Problem closure and effectiveness checks are included in CAP0102 Corrective and Preventive Action Work Instruction Device records: D52172 Halcyon 4.0 Verification Plan D54550 HAL 4.0 Validation Plan P b) adverse trends have been reversed Procedures used: Trends and effectiveness checks are included in CAP0102 Corrective and Preventive Action Work Instruction Records of testing are located in the Verification and Validation test records for the device, in the electronic DHF repository Device records: Verification and Validation documentation Design History File Index (DHFI) P Page 295 of 352                           Report No.106485676MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1U c) CHANGE REQUESTS have been implemented in the appropriate MEDICAL DEVICE SOFTWARE and ACTIVITIES Procedures used: DND15 DR Handling Work Instruction records implementation of changes DND08T01 Verification Plan"
design history file (DHF) documentation structure,0.48157573,0.310506493,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,481,4 Supply voltage: (Continued),308-309,"D54550 HAL 4.0 Validation Plan Rev 05.docx P b) adverse trends have been reversed Procedures used (Appendix A): Trends and effectiveness checks are included in CAP0102 Corrective and Preventive Action W ork Instruction Rev 02 Records of testing are located in the Verification and Validation test records for the device, in the electronic DHF repository. Device records (Appendix B): Verification and Validation documentation Design History File Index (DHFI) P Page 308 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — c) CHANGE REQUESTS have been implemented in the appropriate MEDICAL DEVICE SOFTW ARE and ACTIVITIES Procedures used (Appendix A): DND15 DR Handling W ork Instruction Rev 01 records implementation of changes DND08T01 Verification Plan Rev 01 references DND15 DR Handling W ork Instruction Rev 01 Effectiveness checks are included in CAP0102"
design history file (DHF) documentation structure,0.44420308,0.302479088,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,33,2. Design History File Index > 2.1 Design and Development Planning (Continued),16-17,"D48942 HAL 4.0 Commercial Rollout Plan Review Report Rev 08.docx D48903 6.0 HAL 4.0 D48903 HAL 4.0 Marketing Launch Plan Rev 06.docx D45739 9.0 HAL 4.0 D45739 HAL 4.0 Design and Development Plan Rev 09.docx D74230 1.0 HAL 4.0 D74230 HAL 4.0 DDP Rev 09 Review Report Rev 01.docx D75705 01 HAL 4.0 D75705 HAL 4.0 Auto mAs Information Complement Review Report Rev 01 D48941 10.0 HAL 4.0 D48941 HAL 4.0 Commercial Rollout Plan Rev 10.0 .docx D66207 5.0 HAL 4.0 D66207 HAL 4.0 Non-Clinical Evaluation Plan and Summary Rev 5.0.docx D75279 D75279 Commercial Roll Out Plan_HyperSight Standalone HAL 4.0 1 Halcyon_201073_Rev1 D75280 D75280 Commercial Roll Out Plan_HyperSight Standalone HAL 4.0 1 Ethos_201109_Rev1 HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign"
design history file (DHF) documentation structure,0.38954654,0.299287468,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,474,4 Supply voltage: (Continued),303,"Request Rev 05 approvals are placed in the project records of the Design History File for each project Device records (Appendix B): Design History File Index P 8.3 [A, B, C] The MANUFACTURER retains retrievable records of the history of controlled CONFIGURATION ITEMS including SYSTEM configuration Procedures used (Appendix A): Configuration item history is retained as described in DND19 Software Configuration Management Procedure Rev 02 Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P — 9 SOFTW ARE PROBLEM RESOLUTION PROCESS 9.1 [A, B, C] The MANUFACTURER prepares a PROBLEM REPORT for each problem detected in the SOFTW ARE PRODUCT Procedures used (Appendix A): Software problems are entered into the ClearQuest problem database, following DND15 DR Handling W ork Instruction Rev 01 DND08T01 Verification Plan Rev 01 references DND15 DR Handling W ork"
design history file (DHF) documentation structure,0.37995338,0.369174778,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,35,2. Design History File Index > 2.2 Design Input Specification,17,Doc ID / Part Number Location Document Title Rev Nucleus D41373 D41373 HAL Treatment Delivery Platform 3.5 Release Scope Rev 1.0 1.0 HAL 4.0 D41373 D41373 HAL Treatment Delivery Platform 4.0 Release Scope Rev 2.0 2.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 3.0 3.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 4.0 4.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 5.0 5.0 HAL 4.0 D41373 D41373 HAL 4.0 Release Scope Rev 6.0 6.0 HAL 4.0 D47174 D47174 HAL Treatment Delivery Platform 4.0 Design Specification Document Rev 01 01 HAL 4.0 D47174 02 HAL 4.0 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 02 D47174 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 03 03 HAL 4.0 D47174 D47174 HAL 4.0 – Clinical Mode – Design Spec Document Rev 04 04 HAL 4.0 D51403 D51403 HAL 4.0 - Physics Mode - UI Specification Document Rev 01  01 HAL 4.0 D51403 D51403 HAL 4.0 - Physics Mode - UI Specification Document Rev 02 02 HAL 4.0
design history file (DHF) documentation structure,0.36602303,0.351361066,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,122,2. Design History File Index > 2.9 Design Transfer (Continued),50,D60827 D60827-ENU-02_HAL4.0 Manufacturing Process Map 02 HAL 4.0 D60919 D60919-ENU-Rev 01-HAL4.0 Master Validation Plan MVP 01 HAL 4.0 D60919 D60919-ENU-Rev 02-HAL4.0 Master Validation Plan MVP 02 HAL 4.0 D60965 D60965 BJ-HAL-SWO-198 Hal4.0 project Rev 1 1 HAL 4.0 D61255 D61255 HAL4.0 BOM structure review report Rev 01 01 HAL 4.0 D63143 D63143-Rev 01-HAL4.0 MI Structure 01 HAL 4.0 D63143 D63143-Rev 02-HAL4.0 MI Structure 02 HAL 4.0 D64392 D64392 HAL4.0 Manufacturing License Application Procedure Rev01 01 HAL 4.0 D64796 D64796 Rev01 HAL4.0 Couch test tooling console TDD 01 HAL 4.0 D64796 D64796 Rev02 HAL4.0 Couch test tooling console TDD 02 HAL 4.0 D64796 D64796 Rev03 HAL4.0 Couch test tooling console TDD 03 HAL 4.0 D65802 D65802 Rev_01 HAL4.0 CHS Only MI Review Report 01 HAL 4.0 D67017 D67017-Rev 01-HAL4.0 Golden Disk Build Instruction 01 HAL 4.0 D67017 D67017-Rev 02-HAL4.0 Golden Disk Build Instruction 02 HAL 4.0 D67018 D67018-Rev 01-HAL4.0 Golden Disk Build checklist 01 HAL 4.0
design history file (DHF) documentation structure,0.36590973,0.347475827,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,45,2. Design History File Index > 2.3 Design Output Specification (Continued),20-21,"D72533 HAL 4.0 MR1 System Build ERM TRR1 Rev1 HAL 4.0 01 D67595 02 HAL 4.0 D67595 Halcyon 4.0 System Build Procedure Rev 02.pdf D70931 01 HAL 4.0 D70931- HAL4.0MR1 Golden Disk Build Instruction Rev 01 D70932 01 HAL 4.0 D70932- -HAL4.0 MR1 Golden Disk Build checklist Rev 01 D73524 01 HAL 4.0 D73524 HAL 4.0 MR1 System Build ERM TRR2 Rev1.docx D74674 01 HAL 4.0 D74674_RUA HAL 4.0 Testing - Review Report Rev 1.0.docx 4.0 HAL 4.0 P1039653- P1039653-002-B_Halcyon_and_Ethos_Radiotherapy_System_CRN_v4.0.pdf HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign Format L00003436 Rev 03   Page 21 of 55 Doc ID / Part Number Location Document Title Rev Nucleus 002-B D61845 04 HAL 4.0 D61845 Halcyon-Ethos_IFU_ReviewReport Rev04.docx D74352 HAL 4.0 MR1 MI CR for SBC6911 Rev 02.docx"
