sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
regulatory approval documents and certifications for primary markets,,0.37574482,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,120,8.6 India Marketing Clearance Strategy > 8.6.1 India documentation requirements,59,The table below lists the principal documents required for India registration. Required DocumentVarian DocumentResponsibilityDue Date Descriptive documents Marketing Specification Sheet (from ISD) Product MarketingDTR Descriptive documentsPromotional BrochureProduct MarketingDTR Descriptive documentsProduct BriefProduct MarketingDTR List of all current recalls for the device Source:  EtQRADTR Test reportsIndia National Standard or IEC 60601-1 and IEC 60601- 2-1 RADTR Test reportsIEC 60976 Accompanying document: Functional Performance Characteristics Engineering and Technical Publications DTR CE Marking CertificateCE Marking CertificateRADTR 510(k) clearance letter510(k) clearance letterRADTR US CFG or China Export Certificate US CFG or China Export Certificate RADTR Application Form(s) – must list a single complete configuration only No Varian documentRADTR Identify first customer name and provide documents from customer per AERB policy Devlop as neededRADTR “Undertaking” letter (AERB
regulatory approval documents and certifications for primary markets,,0.366087258,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,128,8.8 Brazil Marketing Clearance Strategy > 8.8.1 Brazil documentation requirements (Continued),62,"signature Format LL00000228 Rev 03Page 62 of 68 Documentation RequiredOriginal/ Copy or fileNotes Quality certificates (ISO, CE Mark, 510k, etc)Copy If the product has a specific software, inform the current version Copy or file Safety and efficacy dataCopy or fileArticles, clinical studies, validations, bibliographic references, reporting the safety and efficacy of the product Test reports and certificates of conformity (if the product was tested according any IEC standard or others) Copy or file If there is a specific IEC standard translated in Portuguese for the product, Anvisa will require a Certification of Conformity through a Brazilian Certification Body. After the receipt of the dossier, we will analyse the documents and products characteristics and inform if this procedure is required. 9.Responsibilities Primary development siteVMS Palo Alto FunctionNameResponsible for Stuart CrowtherCoordination of various product submissions Regulatory Affairs representative & registrations"
regulatory approval documents and certifications for primary markets,,0.360878497,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,135,2. “Ethos Radiotherapy System ” > 9.6 India Marketing Clearance Strategy > 9.6.1 India documentation requirements,62,The table below lists the principal documents required for India registration. Required Document Varian Document Responsibility Due Date Marketing Specification Sheet Descriptive documents (from ISD) Product Marketing DTR Descriptive documents Promotional Brochure Product Marketing DTR Descriptive documents Product Brief Product Marketing DTR List of all current recalls for the device Source:  EtQ RA DTR India National Standard or IEC Test reports RA DTR 60601-1 and IEC 60601-2-1 IEC 60976 Accompanying Test reports document: Functional Performance Characteristics Engineering and Technical Publications DTR CE Marking Certificate CE Marking Certificate RA DTR 510(k) clearance letter 510(k) clearance letter RA DTR US CFG or China Export Certificate US CFG or China Export Certificate RA DTR Application Form(s) – must list a single complete configuration only No Varian document RA DTR Identify first customer name and provide documents from customer per AERB policy Devlop as needed RA DTR
regulatory approval documents and certifications for primary markets,,0.357817352,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,125,8.8 Brazil Marketing Clearance Strategy > 8.8.1 Brazil documentation requirements,60-61,"The table below lists the documents required for registration of radiotherapy machines in Brazil. Third Edition IEC compliance is required by Brazil starting on 26 December 2014 In addition to the documents listed in the table below, the following are required (involves Brazil audit of the manufacturing plant and its processes): Halcyon 2.0 Regulatory Plan This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc NumberRev.Date Date of last e- D307861.0 signature Format LL00000228 Rev 03Page 61 of 68 a.Good Manufacturing Practice Certificate approved by ANVISA (Brazil National Health Surveillance Agency) b.INMETRO Certification (INMETRO: Brazil National Institute of Metrology, Quality and Technology) Documentation RequiredOriginal/ Copy or fileNotes Certificate of Free Sale or Certificate to Foreign Government (or equivalent) or"
regulatory approval documents and certifications for primary markets,,0.356817722,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,149,2. “Ethos Radiotherapy System ” > 9.11 Korea,68-69,"HAL 4.0’s approval process should be done with below main requirement. (Below information highlights only Korean specific requirement. Other general documents can be referred by ISD for U.S.A and EU.) Document Korean requirement Statement of Standards attestation IEC 60601-1:2005+CORR.1(2006) +CORR.2(2007) CB(Certificate and report) or iLAC IEC 60601-2-1:2009+AMD1:2014 (ed3.1) or IEC 60601-1-2: 2014 (Fourth Edition) CB(Certificate and report) or iLAC Testing input power : 220VAC/60Hz or 380VAC/60Hz IEC 60601-2-32: 1994 (First Edition) CB(Certificate and report) or iLAC Regulatory Plan Revision Doc Number 5.0 D54978 Varian Confidential REG0504F01 Rev 05 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Page 69 of 83 IEC 60601-2-68:2014 (First Edition) CB(Certificate and report) or iLAC"
regulatory approval documents and certifications for primary markets,,0.348290414,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,140,2. “Ethos Radiotherapy System ” > 9.8 Brazil Marketing Clearance Strategy > 9.8.1 Brazil documentation requirements,64-65,"The table below lists the documents required for registration of radiotherapy machines in Brazil. Third Edition IEC compliance is required by Brazil starting on 26 December 2014 In addition to the documents listed in the table below, the following are required (involves Brazil audit of the manufacturing plant and its processes): a. Good Manufacturing Practice Certificate approved by ANVISA (Brazil National Health Surveillance Agency) b. INMETRO Certification (INMETRO: Brazil National Institute of Metrology, Quality and Technology) Project Registration Estimated submission date HAL 4.0  New  Update  Not applicable ISD + 2 weeks (See Section 11 for calendar dates) Regulatory Plan Revision Doc Number 5.0 D54978 Varian Confidential REG0504F01 Rev 05 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Page 65 of 83 Documentation Required Original/"
regulatory approval documents and certifications for primary markets,,0.347095191,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,143,2. “Ethos Radiotherapy System ” > 9.8 Brazil Marketing Clearance Strategy > 9.8.1 Brazil documentation requirements (Continued),66-67,"similarities between the products Copy or File Brochures or pictures of the product Copy or file Labels Copy or file Manufacturing process flow chart, including a brief description of each step Copy or file Quality certificates (ISO, CE Mark, 510k, etc) Copy If the product has a specific software, inform the current version Copy or file Safety and efficacy data Copy or file Articles, clinical studies, validations, bibliographic references, reporting the safety and efficacy of the product Test reports and certificates of conformity (if the product was tested according any IEC standard or others) Copy or file If there is a specific IEC standard translated in Portuguese for the product, Anvisa will require a Certification of Conformity through a Brazilian Certification Body. After the receipt of the dossier, we will analyse the documents and products characteristics and inform if this procedure is required. Regulatory Plan Revision Doc Number 5.0 D54978 Varian Confidential"
regulatory approval documents and certifications for primary markets,,0.344411135,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,6,1.0 Introduction > 1.2     Scope,4,"This document evaluates the applicability of the product-specific standards, laws, and/or directives that must be met to obtain and maintain market access in target markets.  Additional standards may be included for evaluation based upon customer requests and commercial considerations. This document identifies the product-specific standards, laws, and/or directives that apply to the entire device or product. Project-specific requirements and timing may be specified in the Regulatory Plan and the Design and Development Plan. Regulations applicable to Varian Products 1.3 The product-specific standards, laws, and/or directives; and guidance documents listed within this record are used to demonstrate product compliance and/or conformity. The regulations with which Varian establishes its quality system and for which our company is audited and certified (ISO 13485, MDSAP) for ongoing compliance are maintained in the Varian Master Regulations and Standards List."
regulatory approval documents and certifications for primary markets,,0.338823527,D45070 Hal 4 Applicable Product Standards Rev 2.docx.pdf,D45070,2,4,1. Introduction > 1.2 Scope,3-4,"This document evaluates the applicability of the standards that must be met to obtain and maintain market access in VOS's principal worldwide markets.  Additional standards may be included for evaluation based upon customer requests and commercial considerations. This document identifies the standards that apply to the entire device or product. Project-specific requirements and timing may be specified in the Regulatory Plan and the Design and Development Plan. HAL 4.0 Applicable Product Standards This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D45070 2 date of last e-sign Format L00003413 Rev 08        Page 4 of 95"
regulatory approval documents and certifications for primary markets,,0.338795215,D54978 HAL 4.0 Regulatory Plan Rev 5.0.pdf,D54978,5,120,2. “Ethos Radiotherapy System ” > 9.5 China Marketing Clearance Strategy > 9.5.1 China documentation requirements (Continued),54,"Where applicable, the following data shall be submitted: Applicability of the Proposed Product to the Standards The proposed product shall comply with applicable mandatory standards. If the structural characteristics, intended use, usage, etc. of the proposed product are inconsistent with the scope of application of mandatory industry standards, the registrant shall explain that the mandatory standards are inapplicable and provide verified certification materials. DOR Product Compliance Engineering CH3.4.2 Conformity Statement and/or Certification CR Where applicable, the following data shall be submitted: 1. Product technical requirements The specific content of the change of product technical requirements shall be clearly clarified if the mandatory standards for medical devices have been revised and involve the change of product technical requirements. 2. Product testing report The testing report for the change of product technical requirements can be submitted in any form as follows:"
