sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
document update and revision control procedure,,0.40664348,D84872 HAL 4.0 CRN UA Checklist.docx.pdf,D84872,,3,3. Document the project.,1,"• Section 1.0: List the UA covered by the checklist. • Section 2.0: Include the UAD or UADs who worked on the project, all of whom sign approval of the final checklist. • Section 3.0: Justification column: o If more than one UAD worked on the project, include the initials of the UAD who completed the task. o For tasks that are “[Optional]”, Partially Done or Not Applicable (N/A), note why and date the entry. • Tip: Summarize global comments, such as tasks N/A to a project, in a row inserted at the start of the checklist. • To add tasks to the checklist, insert a row and note the addition in the Justification column. Renumber the item with a letter suffix (such as “7a”) or renumber the added entry and all subsequent Task #s."
document update and revision control procedure,,0.400681585,D95163 Ethos Radiotherapy System version naming rule.pdf,D95163,,6,1. Introduction (Continued),4-5,"1.4.1 Sub-module version numbers are not released separately to the public, sub-module version numbers are used only to identify the content and significance of software updates. 1.4.2 New Ethos Radiotherapy System full version incorporates changes or modifications to submodules. 1.4.3 The release of Ethos Radiotherapy System version number depends on the full scope of changes to the project, defined for release in accordance with the System Software Naming Rules. Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 249766690, Doc Title: Ethos Radiotherapy System version naming rule, Doc No:D95163, Rev: Rev01, Approver: Yuming Li (wd983622), Title: China RA, Date: Wednesday, 08/06/2025 01:27 AM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature"
document update and revision control procedure,,0.390326768,D84872 HAL 4.0 CRN UA Checklist.docx.pdf,D84872,,16,3.0 Checklist (Continued),6-7,"versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. Click or tap to Choose an item. enter a date. UA Checklist Date Doc Number Revision Date of last D79949 1 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 7 of 7 Task Task Description Done Justification if N/A; Notes Date # 38. Archiving Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Note here the URL of local Choose an item. archives. Click or tap to enter a date. 39. Records Upload Publication Notice and UA Checklist to Nucleus: GPL Customer Documentation / GPL Customer Documentation Records."
document update and revision control procedure,,0.37972033,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,12,3.0 Checklist (Continued),6-7,"work with Design/Drafting and Engineering Project Management to update the DMR (product structure). N/A 25-Jul-23 37. BOM For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A 25-Jul-23 CLOSEOUT  -- ARCHIVE 38. UAP Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. N/A 25-Jul-23 39. Archiving Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Z:\Halcyon\4.0\IFU\P1039628 Done25-Jul-23 -003-C Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Date"
document update and revision control procedure,,0.379546732,D78333 Ethos 4.0 Description of interoperability Study Rev01.docx.pdf,D78333,1,41,1. Basic Information > 2.2 Interoperation Maintenance (Continued),21,"channels or are noted for inclusion in subsequent software versions. When an update becomes necessary the exact scope of the update will be defined. Necessary design changes will be handled via change request. Regression tests for the scope of the update will be defined. A risk assessment for the change will be performed. Any test activities will be documented. The update will be formally released and rolled out. The maintenance phase is active over the software’s lifetime as product evaluation and feedback are continuous. For the process document references on the maintenance related process parts the following can be referenced: The product development process DND01 Design and Development rev03 includes also Maintenance Release handling, ref ch7.1.2 The maintenance release activities are documented in DND01F02 Maintenance Release Document rev01 that in practice is the change request including e.g. maintenance scope, target"
document update and revision control procedure,,0.376470059,D63983 Halcyon 4.0 UA Checklist Rev 01.pdf,D63983,1,8,3.0 Checklist (Continued),3-4,"D##### test report guidelines. - Record verification in the test report. N/A 24-Jun-22 No CHM, only RUA Halcyon 4.0 UA Checklist Date Doc Number Revision Date of last D63983 01 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 4 of 6 Task Task Description Done Justification if N/A; Notes Date # Revisions post-Formal 22. Review Revise per reviews. - Verify the accuracy and clarity of changed content with reviewers. Perform a second peer (editorial review) of any major content revisions made after the Formal Review. - Update the Review Report for resolution of the additional findings. - Record and justify any content updates or issues to be deferred to the next release. Done 27-Jul-22 Final DITA QA 23. Run and document a final DITA QA on the UA files: - Verify technical compliance of"
document update and revision control procedure,,0.376417,D68372 Halcyon Pump Contamination Inspection Plan and Procedure Review Report - Rev 01.pdf,D68372,1,2,2. Participants and Reviewers,3-4,"Name Title Bryan O’Connell (BOC) CEO, Meras Water Systems Chi Tran (CTR) Halcyon QA Cyn Gong (CGO) Product Engineer Deion Deng (DDE) Project Manager Robert Castillo (RCA) Product Service Engineering Hardware Specialist Document Change Record Description of Rev Date Reason For Change Author Change 01 Date of eSign Initial document No change CGO Review Type ☐ Design Review ☐ The review was done individually. This means that every participant received a copy of all necessary documents for review. The document owner/author collected feedback and summarized it within this review document. ☒ Other (describe in field): Test plan and procedure review Halcyon Pump Contamination Inspection Plan and Procedure - Review Report This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D68372 01 e-Sign DND07F12 Rev 01   Page 4 of 17"
document update and revision control procedure,,0.374819547,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,3,3.0 Checklist,1-2,"Task Task Description Done Justification if N/A; Notes Date # PLAN 1. UAP Create the initial User Assistance Plan for the program or project release. - Get it approved per RACI- defined approvers. - File UAP in the product release DHF (planning). Note: UAP is optional for Fast!SDLC projects. N/A 17-Jul-23 DEVELOP UA Content 2. inventory If not already done in UAP planning, determine content to create or update: - Outline contents of the UA and any new content to be added per the project requirements. - Create or revise the UA table of contents. N/A 17-Jul-23 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Date Doc Number Revision Date of last D77711 01 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 2 of 7 3. Updates Update topics per plan (per"
document update and revision control procedure,,0.371366382,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,10,3.0 Checklist (Continued),5,"correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two-up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done 21-Jul-23 27. Encryption For PDFs, encrypt the Final Distribution using the Adobe sequence file. Done 21-Jul-23 APPROVAL 28. Approval Initiate approval for UA (secured publication-ready final draft as the supporting document) and approval form (LL*40 Review Report or form). Done 21-Jul-23 UA 29. Traceability On UA approval, verify that the signed approval form and approved UA are filed in the DHF. Done 24-Jul-23 PUBLICATION Nucleus / 30. Livelink On UA approval, (request local manager / GPL Admin to) upload the approved UA from your Holding folder to the product Nucleus/Livelink folder. Done 24-Jul-23 31. CMS Create a CMS read-only snapshot of the UA bookmap by changing status to Published. Done 24-Jul-23"
document update and revision control procedure,,0.370606154,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,79,5. Risks and Contingencies (Continued),36-37,"(21) Package Product Transit Testing Procedure - DND0911 - Rev 02 (22) Test Protocol and Test Report - DND08F03 - Rev 03 ENU HAL4.0 Master Validation Plan MVP – D60919 (23) (24) HAL 4.0 User Needs and Detailed W orkflows - D57043 Note: If a document contains revision information, the most recently approved revision of that document stored within the DHF of project HAL 4.0 is valid. Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 183095541, Doc Title: HAL 4.0 Validation Plan, Doc No:D54550, Rev: 05, Approver: Stephen Thompson (sthompso), Title: Product Management, Date: Thursday, 08/18/2022 06:44 PM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature Workflow ID: 183095541, Doc Title: HAL 4.0 Validation Plan, Doc No:D54550, Rev: 05, Approver: Susan Koehl (skoehl), Title: Product Management, Date: Thursday, 08/18/2022 07:11 PM  Pacific"
