sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
document version control procedures,,0.39527,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,10,3.0 Checklist (Continued),5,"correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two-up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done 21-Jul-23 27. Encryption For PDFs, encrypt the Final Distribution using the Adobe sequence file. Done 21-Jul-23 APPROVAL 28. Approval Initiate approval for UA (secured publication-ready final draft as the supporting document) and approval form (LL*40 Review Report or form). Done 21-Jul-23 UA 29. Traceability On UA approval, verify that the signed approval form and approved UA are filed in the DHF. Done 24-Jul-23 PUBLICATION Nucleus / 30. Livelink On UA approval, (request local manager / GPL Admin to) upload the approved UA from your Holding folder to the product Nucleus/Livelink folder. Done 24-Jul-23 31. CMS Create a CMS read-only snapshot of the UA bookmap by changing status to Published. Done 24-Jul-23"
document version control procedures,,0.389923096,D84872 HAL 4.0 CRN UA Checklist.docx.pdf,D84872,,13,3.0 Checklist (Continued),5-6,"correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two- up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Choose an item. Complete and note OLH test execution report if not done at #19. If peer does proofing, note initials here. Click or tap to enter a date. 26. Encryption For PDFs, encrypt the Final Distribution using the Adobe sequence file. Click or tap to Choose an item. enter a date. APPROVAL 27. Approval Initiate approval for UA (secured publication-ready final draft as the supporting document) and approval form (LL*40 Review Report or form). Click or tap to Choose an item. enter a date. 28. UA Traceability On UA approval, verify that the signed approval form and approved UA are filed in the DHF. Click or tap to Choose an item. enter a date. UA Checklist Date Doc Number Revision Date of last D79949 1 eSign Varian Confidential DND0602T02 – UA Checklist"
document version control procedures,,0.388220191,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,467,4 Supply voltage: (Continued),297-298,"Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 requires identification, including detailed version number Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P 8.1.2 [A, B, C] For each SOUP CONFIGURATION ITEM being used, including standard libraries, the MANUFACTURER documents: P a) the title Procedures used (Appendix A): DND19 Software Configuration Management Procedure Rev 02 states that Vendor software is to be identified in the DND04T01 Design and Development Plan (DDP) Rev 02 following, and controlled as any other configuration item Configuration management is documented in the DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P Page 297 of 365                     Report No. 104993953MIN-001 IEC 60601-1"
document version control procedures,,0.384810448,D95163 Ethos Radiotherapy System version naming rule.pdf,D95163,,6,1. Introduction (Continued),4-5,"1.4.1 Sub-module version numbers are not released separately to the public, sub-module version numbers are used only to identify the content and significance of software updates. 1.4.2 New Ethos Radiotherapy System full version incorporates changes or modifications to submodules. 1.4.3 The release of Ethos Radiotherapy System version number depends on the full scope of changes to the project, defined for release in accordance with the System Software Naming Rules. Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 249766690, Doc Title: Ethos Radiotherapy System version naming rule, Doc No:D95163, Rev: Rev01, Approver: Yuming Li (wd983622), Title: China RA, Date: Wednesday, 08/06/2025 01:27 AM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature"
document version control procedures,,0.380883574,D84872 HAL 4.0 CRN UA Checklist.docx.pdf,D84872,,16,3.0 Checklist (Continued),6-7,"versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. Click or tap to Choose an item. enter a date. UA Checklist Date Doc Number Revision Date of last D79949 1 eSign Varian Confidential DND0602T02 – UA Checklist This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 7 of 7 Task Task Description Done Justification if N/A; Notes Date # 38. Archiving Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Note here the URL of local Choose an item. archives. Click or tap to enter a date. 39. Records Upload Publication Notice and UA Checklist to Nucleus: GPL Customer Documentation / GPL Customer Documentation Records."
document version control procedures,,0.379078656,D68685 HAL 4.0 Cybersecurity Statement Rev 01.docx.pdf,D68685,1,15,3.0 Definitions > 4.2 Integrity > 4.2.2 Software Integrity:,5,"During the design and development phases of the lifecycle for the application software within Varian medical devices, the integrity of the system build is ensured by controlling the editing process and requiring regular reviews of the code. This is done to ensure that the integrity of the application software is maintained through the construction phase. W hen the software package is ready for release to the user, Varian manufacturing procedures (DND1902) are used to prevent improper or incompatible versions of the software from being distributed or installed. These procedures include measures to ensure the consistency of data, the absence of viruses or malware, and the inclusion of needed user documentation and labeling. For Varian medical devices, installation procedures and updates are handled by trained Varian Service personnel or local Service representatives. Acceptance procedures are utilized to provide a further barrier to loss of integrity, as the"
document version control procedures,,0.376904786,D96388 HAL 4.0 UA Legal Information (EU REP Change) UA Checklist Rev 01.docx.pdf,D96388,1,9,3.0 Checklist (Continued),3,"- Make corrections and note in DITA QA file. - Get signoff from CMS Administrator or peer UAD. For multiversion UA, get a signoff for each bookmap. Done -13 Oct 2025 PRE- APPROVAL Actions 25. PDFs: Apply Acrobat Actions for Final Distribution using the Adobe sequence file: - Include metadata per project name, product, and release version per UAP. - Check that final output does not exceed 7MB. If it does, re-optimize the file to reduce its size (Tools > Optimize PDF > Advanced Optimization). Done -13 Oct 2025 Proof --Two- 26. up review Proof final UA: - Proof Cover and Abstract for correct Doc ID, product version, and month-year. - Spot-check contents order, page flow, footers. - Recommended: For PDF, do two-up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done -13 Oct 2025 For PDFs, encrypt the Final Distribution using the Adobe Done Encryption -13 Oct 2025 27. sequence file. APPROVAL Approval 28."
document version control procedures,,0.375291824,D84239 HAL 4.0 CRN UA Checklist Rev02.docx.pdf,D84239,2,11,4.0 Checklist (Continued),5,"- Spot-check contents order, page flow, footers. - Recommended: For PDF, do two- up proof (set Acrobat Page View to Two-Up Scrolling) to check completeness of contents. Done 7-May-24 Encryption 26. For PDFs, encrypt the Final Distribution using the Adobe sequence file. Done 7-May-24 APPROVAL Approval 27. Initiate approval for UA (secured publication-ready final draft as the supporting document) and approval form (LL*40 Review Report or form). Done 24-Apr-24 UA Traceability 28. On UA approval, verify that the signed approval form and approved UA are filed in the DHF. Done 24-Apr-24 PUBLICATION Nucleus / 29. Livelink On UA approval, (request local manager / GPL Admin to) upload the approved UA from your Holding folder to the product Nucleus/Livelink folder. Done 23-May-24 CMS 30. Create a CMS read-only snapshot of the UA bookmap by changing status to Published. Done 23-May-24 Publication Notice / 31. Distribution With URL from #29, complete, proof, and distribute the internal"
document version control procedures,,0.373442501,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,79,5. Risks and Contingencies (Continued),36-37,"(21) Package Product Transit Testing Procedure - DND0911 - Rev 02 (22) Test Protocol and Test Report - DND08F03 - Rev 03 ENU HAL4.0 Master Validation Plan MVP – D60919 (23) (24) HAL 4.0 User Needs and Detailed W orkflows - D57043 Note: If a document contains revision information, the most recently approved revision of that document stored within the DHF of project HAL 4.0 is valid. Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 183095541, Doc Title: HAL 4.0 Validation Plan, Doc No:D54550, Rev: 05, Approver: Stephen Thompson (sthompso), Title: Product Management, Date: Thursday, 08/18/2022 06:44 PM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature Workflow ID: 183095541, Doc Title: HAL 4.0 Validation Plan, Doc No:D54550, Rev: 05, Approver: Susan Koehl (skoehl), Title: Product Management, Date: Thursday, 08/18/2022 07:11 PM  Pacific"
document version control procedures,,0.37157616,D67731 HAL 4.0 Design History File Index Rev 05.docx.pdf,D67731,5,26,1. Introduction > 1.1 Scope,13-14,"This DHFI lists all required project documentation for the released version of the devices indicated on the front page of this document. The documentation is referenced with the title, identification number, revision number (if a document has multiple revisions) and the location where it is physically or electronically stored. The HAL 4.0 DHF is located in the document control system nucleus (Nucleus>Business Workgroups>DHF>Delivery Systems>Halcyon>4.0) HAL 4.0 Design History File Index This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date date of last D67731 05 eSign Format L00003436 Rev 03   Page 14 of 55"
