sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
device accessory and component identification list,,0.358172715,D46704 HAL  4.0 Accessory and Component List Rev 1.0.docx.pdf,D46704,1,2,2. Accessory List,3,Accessory Purpose None No accessories are required for clinical use Table 1:  Accessories
device accessory and component identification list,,0.35033223,D101280 106485676MIN-005  IEC60601-2-1 Ed.4.0 HAL4.0_30_APR_2026 Rev 1.pdf,D101280,1,15,"40 51st Way NE, Suite 100 (Continued)",10-11,"201.5.9.2.1 Where the nature of the installation renders parts inaccessible to the standard test finger and they can only be made accessible by use of a TOOL, those parts will not be considered ACCESSIBLE PARTS. The ACCOMPANYING DOCUMENTATION shall describe such situations. Tool required to open enclosure P 201.6 CLASSIFICATION OF ME EQUIPMENT AND ME SYSTEMS Clause 6 of the general standard applies  P Page 11 of 102                            Report No. 106485676MIN-005 IEC 60601-2-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_2_1I 201.7 ME EQUIPMENT IDENTIFICATION, MARKING AND DOCUMENTS ⎯ Clause 7 of the general standards applies, except as follows: 201.7.1.1 USABILITY of the identification, marking and documents. Addition: All sub-assemblies, components and ACCESSORIES of ELECTRON ACCELERATORS that can be removed in NORMAL USE, and are relevant to compliance with this document, shall be marked to ensure: - that they can be identified readily and correlated"
device accessory and component identification list,,0.345127553,D46704 HAL  4.0 Accessory and Component List Rev 1.0.docx.pdf,D46704,1,5,4. Component List (Continued),4-6,"Lasers Aids to position the patient for radiation treatment Couch Supports the patient for radiation treatment Transformer Required when the country uses 380V power (not included with other power configurations) Mains Disconnect Panel Device that connects or disconnects all system power Device that houses the interface to the cell’s door Relay Junction Box switches, emergency off switches, and warning lamps Table 4:  Console area and Treatment Room Components HAL 4.0 Accessory and Component List This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of D46704 1.0 eSign Format L00002426 Rev 02   Page 5 of 5 Varian Confidential Appendix A: Abbreviations and Definitions  D10532 HAL Treatment Delivery Platform Glossary Document Signing Page This document has been reviewed and electronically signed by the following people:"
device accessory and component identification list,,0.33983314,D47457 HAL 4.0 APS Record Rev 04.docx.pdf,D47457,4,66,3.0 Summary of Applicable Standards and Guidance documents > 3.1 Applicable Standards (Continued),25,"Implementation date is 2023 Aug 1st. Component level certificates(IEC 62368-1 or IEC 60950-1) for IT parts are needed, the examples are monitor and workstation. 3.1.122 Applicable 中华人民共和国国 家发展和改革委员 会 国家质 量监 督 检验检疫总局 第 35 号令 AQSIQ Decree No. 35 (aka China CEL) 2016 Feb 29th Implement date- 2016 June 1st 能源效率标识管理办法 Management Methods for Labeling of Energy Efficiency Trade compliance, China Factory Labeling Label or Labelling1)Catalogue of products: Link 2)Products in CEL catalog and will be directly used for the end user's maintenance purposes, can be exempted from the CEL requirement.. 3)but for components that are on the CEL catalog and will be shipped into China separately (not bundled together as part of a medical device for customs clearance), CEL will be needed. examples are monitors/ displays, micro computers, printers, fax machine, copying machine, etc. 4)monitors/ displays for medical purpose, workstations, printers powered by data interface are exempted from CEL requirement."
device accessory and component identification list,,0.337435484,D45070 Hal 4 Applicable Product Standards Rev 2.docx.pdf,D45070,2,134,3. Summary of Identified Standards (Continued),81,"that shall be CCC certified; 2) Medical devices are exempted from CCC certification starting from Y2013; 3) but for components that are on the CCC catalog and will be shipped into China separately (not bundled together as part of a medical device for customs clearance), CCC will still be needed. examples are monitors/displays, workstations/computers, power cords and plugs. 4) More instructions: AQSIQ website in EN: http://english.aqsiq.gov.cn/ CCC-China website in EN: http://www.ccc-cn.org/en/index.html Applicable to TPMS computer. 2.14 -15 x Applicable  Not Applicable 信息产业部第 39 号令 MII Decree #39 (aka China RoHS) Revised by MIIT Decree #32[2016] 电子信息产品污染控制管 理办法 Administrative Measures on the Control of Pollution Caused by Electronic Information Products (aka China RoHS) Revised in January 2016, by 电器电子产品有害物质 限制使用管理办法 Management Methods for the Restriction of the Use of Hazardous Substances in Electrical and Electronic Products x Self Cert Marking  Third Party"
device accessory and component identification list,,0.333132893,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,14,"40 51st Way NE, Suite 100 (Continued)",13-17,"Page 12 of 365                          Report No. 104993953MIN-001 TRF No. IEC60601_1S Page 13 of 365                          Report No. 104993953MIN-001 TRF No. IEC60601_1S Page 14 of 365                          Report No. 104993953MIN-001 TRF No. IEC60601_1S Page 15 of 365                          Report No. 104993953MIN-001 TRF No. IEC60601_1S Page 16 of 365                          Report No. 104993953MIN-001 TRF No. IEC60601_1S Test item particulars...................................................: Classification of installation and use.......................: permanently installed Supply Connection .....................................................: permanently installed Device type (component/sub-assembly/ equipment/ system)………………………………..: System Intended use (Including type of patient, application location)…………………………………: IGRT Mode of operation……………………………………:     Continuous Accessories and detachable parts included……...: None"
device accessory and component identification list,,0.33250162,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,43,6. The MSO shall only be used to power the console cabinet (Continued),33,"No such parts N/A RISK MANAGEMENT FILE includes an assessment of the RISKS relating to misidentification of all detachable parts…………………………………..: (ISO 14971 Cl. 5.2-5.5, 6, 7.3) No such parts N/A Detachable components of the ME EQUIPMENT are marked with the name or trademark of the MANUFACTURER, and No such parts N/A – a MODEL OR TYPE REFERENCE No such parts N/A Software forming part of a PEMS identified with a unique identifier…………………………………..: Software version is identified on the GUI of the console P Symbol 11 on Table D.1  used, optionally, 7.2.3 advice to OPERATOR to consult ACCOMPANYING DOCUMENTS P SAFETY SIGN 10 on Table D.2) used, advising OPERATOR that ACCOMPANYING DOCUMENTS must be consulted P ACCESSORIES marked with name or trademark 7.2.4 and contact information of their MANUFACTURER, and ………………………………………………….: No such parts N/A - with a MODEL or TYPE REFERENCE  N/A – a serial number or lot or batch identifier  N/A – the date of manufacture or use by date  N/A"
device accessory and component identification list,,0.329330504,D67097 HAL 4.0 Summative Usability Evaluation Plan Rev01.docx.pdf,D67097,1,31,4.0 Test Items > 4.1 Medical Device and Accessories,11,See section 2 above.
device accessory and component identification list,,0.324500173,D77635 Halcyon SN1778 TSCL Rev 14.pdf,D77635,14,16,2. Test System Configuration > 2.2 Hardware Components > 2.2.3 Accessories,8-9,"Item DescriptionTest System BOMInstalled Part Number:Installed SN:Production Part Equivalence Justification n/an/an/an/an/a n/a Test System Configuration List Halcyon SN1778 – TC09 KEM Effective Date Doc NumberRevision D7763514 See date of last e-sign Varian Confidential DND0913T01-Rev 02 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 9 of 12"
device accessory and component identification list,,0.320875823,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,14,"40 51st Way NE, Suite 100 (Continued)",13,"Page 13 of 352                           Report No. 106485676MIN-001 TRF No. IEC60601_1U Test item particulars...................................................: Classification of installation and use.......................: permanently installed Supply Connection .....................................................: permanently installed Device type (component/sub-assembly/ equipment/ system)………………………………..: System Intended use (Including type of patient, application location)…………………………………: IGRT Mode of operation……………………………………:   Continuous Accessories and detachable parts included……...: None Other options include……………………………...: Optional system isolation transformer and kV imaging Possible test case verdicts: - test case does not apply to the test object ........... : N/A - test object does meet the requirement .................. : P (Pass) - test object was not evaluated for the requirement……………………………………………..: N/E (collateral standards only)"
