sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
technical documentation creation and maintenance procedures,0.2982869,0.377711535,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,407,4 Supply voltage: (Continued),248-249,and maintenance site or sites Procedures used (Appendix A): Installation considerations are included in the in the DND05T01 System Requirements Specification (SyRS) Rev 03 document. Device records (Appendix B): D63662 HAL 4.0 System Requirements Specification rev 02.pdf P i) requirements related to methods of operation and maintenance Procedures used (Appendix A): Maintenance and repair considerations are included in the in the DND05T01 System Requirements Specification (SyRS) Rev 03 document. Device records (Appendix B): D63662 HAL 4.0 System Requirements Specification rev 02.pdf P Page 248 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — j) user documentation to be developed Procedures used (Appendix A): The user documentation to be developed (as an item to be delivered to the customer) is specified in the DND04T01 Design and Development
technical documentation creation and maintenance procedures,0.22884515,0.313148379,D57043 HAL 4.0 User Needs and Detailed Workflows Rev 2.0.docx.pdf,D57043,2,139,"15. User defined CBCT modes can be exported, imported, or deleted. > 5.2 Performing Procedures > 5.2.2 Maintaining Operation of the System",67-68,"User Need 512053: Customer facing documentation provides clear and accurate information to complete the tasks at hand 1. The Hospital Technician can perform basic maintenance on the system.  Fill the water  Fill the gas  Replace the camera o Calibrate Patient Motion Monitoring o Adjust the camera settings  Adjust the ambient lighting  Perform basic troubleshooting o Start the service application o Understand and Acknowledge fault and routine interlocks o Reboot or recycle power to the nodes o Initialize Axes  Shutdown the system manually  Bring up the system from power off HAL 4.0 User Needs and Detailed W orkflows This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D57043 2.0 Date of eSign Format LL00000028 Rev 03 Page 68 of 72 6. Appendix A: User Need Status User needs were exported on Nov 11, 2021 ID Work Item Type"
technical documentation creation and maintenance procedures,0.13939638,0.370489597,D62523 HAL 4.0 Service User Needs and Detailed Workflows Rev 3.0.docx.pdf,D62523,3,12,1. To avoid injuries to the Customer Support Representative:. > 2.3 Performing Routine Procedures > 2.3.1 System Maintenance,6,User Needs added or updated in Halcyon 4: User Need 1018440: Service Instructions 1. The Customer Support Representative has written documentation for performing preventative maintenance. 2.4 Installing and Maintaining the System
technical documentation creation and maintenance procedures,0.13477592,0.379540056,D78333 Ethos 4.0 Description of interoperability Study Rev01.docx.pdf,D78333,1,41,1. Basic Information > 2.2 Interoperation Maintenance (Continued),21,"channels or are noted for inclusion in subsequent software versions. When an update becomes necessary the exact scope of the update will be defined. Necessary design changes will be handled via change request. Regression tests for the scope of the update will be defined. A risk assessment for the change will be performed. Any test activities will be documented. The update will be formally released and rolled out. The maintenance phase is active over the software’s lifetime as product evaluation and feedback are continuous. For the process document references on the maintenance related process parts the following can be referenced: The product development process DND01 Design and Development rev03 includes also Maintenance Release handling, ref ch7.1.2 The maintenance release activities are documented in DND01F02 Maintenance Release Document rev01 that in practice is the change request including e.g. maintenance scope, target"
technical documentation creation and maintenance procedures,0.13420755,0.324411333,D95424 HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document Rev 04.pdf,D95424,4,26,1. Maintenance Release Plan > 1.5 Software Configuration Management > 1.5.2 Branching Strategy,13-14,"Source code and Branching strategies for all the Console, Embedded, Imaging components Ember Software and Prerequisite, NLS and System builds are uploaded to DHF and mentioned in the Software Build Procedure documents listed below. • D67594_Halcyon_4.0_Console_Software_Build_Procedure_Rev_01.pdf • D68456 Halcyon 4.0 RTSS Build Procedure Rev 01.docx.pdf • D67814_XS_4.0_SBP_XINode_Rev_01.docx.pdf Black_Duck-2021.10.3.pdf (varian.com) L17311 - Validation Summary Report Document Overview: L17311 -Rev 01-PSW VALIDATION RECORD-6.6 Validation Summary Report for Black Duck 2020.4.1.pdf (varian.com) HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Last date of e- D95424 04 sign DND01F02 Rev 01 Page 14 of 42 • D42334 CR SBP Rev 05.docx.pdf • D68539_MPC_2.37_SBP_Rev_01.pdf"
technical documentation creation and maintenance procedures,0.12678517,0.317202419,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,127,8.8 Brazil Marketing Clearance Strategy > 8.8.1 Brazil documentation requirements (Continued),61-62,"calibration and maintaining operations procedure and frequency cleaning procedures intensity and distribution of the radiation safety manual installation manual Prepare a separated list of all the accessories for exclusive use, consumables and optionals, including codes and pictures of each one. We must amend this list to the operator´s manual. It is a requirement of the Brazilian regulation. Copy or fileVERY IMPORTANT! In case of family* of products, we will request a comparative table between the models showing the differences and similarities between the products Copy or File Brochures or pictures of the productCopy or file LabelsCopy or file Manufacturing process flow chart, including a brief description of each step Copy or file Halcyon 2.0 Regulatory Plan This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc NumberRev.Date Date of last e- D307861.0"
technical documentation creation and maintenance procedures,0.12570795,0.310454577,D57043 HAL 4.0 User Needs and Detailed Workflows Rev 2.0.docx.pdf,D57043,2,138,"15. User defined CBCT modes can be exported, imported, or deleted. > 5.2 Performing Procedures",66-67,"5.2.1 Understanding Safety Guidelines of the System User Need 512053: Customer facing documentation provides clear and accurate information to complete the tasks at hand 1. The Hospital Technician can understand the safety guidelines when performing tasks on the System.  Maintaining Operational Specifications  Maintaining System Integrity  Working with Radiation  Working around Electricity  Following Lockout and Tagout Procedures  Lock Out and Tag Out the Main Electrical Powe  Restore Main Electrical Power  Lock Out and Tag Out Gantry Rotation  Unlock the Gantry  Working in Electromagnetic Environments  Working with Hazardous Materials HAL 4.0 User Needs and Detailed W orkflows This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D57043 2.0 Date of eSign Format LL00000028 Rev 03 Page 67 of 72  Working with moving equipment"
technical documentation creation and maintenance procedures,0.10502681,0.333096772,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,408,4 Supply voltage: (Continued),249-250,"Plan (DDP) Rev 02, Project Deliverables section 1.2.2 Requirements for information to be included in user documentation appear in the RSK0101T02 Risk Management Report (RMR) Rev 13. The RMR references the DND05T01 System Requirements Specification (SyRS) Rev 03 document. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx D56979 HAL 4.0 Risk Management Report rev02.pdf D63662 HAL 4.0 System Requirements Specification rev 02.pdf P k) user maintenance requirements Procedures used (Appendix A): Maintenance and repair considerations are included in the DND05T01 System Requirements Specification (SyRS) Rev 03 document. Device records (Appendix B): D63662 HAL 4.0 System Requirements Specification rev 02.pdf P Page 249 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — l) regulatory requirements Procedures used (Appendix A):"
technical documentation creation and maintenance procedures,0.08803312,0.358645976,D62523 HAL 4.0 Service User Needs and Detailed Workflows Rev 3.0.docx.pdf,D62523,3,20,1. To avoid injuries to the Customer Support Representative:. > 2.3 Performing Routine Procedures > 2.5.1 Remote Diagnostics and Logging (Continued),9-10,"installation, configuration and calibration, and maintenance. User Need Signed 3/28/2022 10:05:20 AM 1018442  AC1: Installation and upgrade instructions AC1.1: The CSR is provided with installation instructions. AC1.2: The CSR is provided with upgrade instructions for supported upgrade paths. AC1.3: The CSR is provided with customer Installation Product Acceptance (IPA) instructions and procedures Acceptance Criteria Signed 6/6/2022 3:23:43 PM 1076961  AC2: Maintenance Instructions AC2.1: The CSR is provided with maintenance instructions. Acceptance Criteria Signed 6/29/2022 5:25:16 PM HAL 4.0 Service User Needs and Detailed W orkflows This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last e- D62523 3.0 Sign Format DND01T01 Rev 02   Page 10 of 12 1076964  AC3: Technical Training and Safety Guidelines"
technical documentation creation and maintenance procedures,0.085403666,0.310870856,D30786 Halcyon 2.0 Regulatory Plan Rev 1.0.doc.pdf,D30786,1,101,8.2 EU Marketing Clearance Strategy > 8.2.1 ISD documentation requirements (Continued),52,"Quick Reference GuideTBDTechnical publicationsNewDTR Customer Release NoteTBDProduct ManagementNewDTR Periodic Maintenance Inspection Instruction or checklist TBD Product Support Engineering New DTR Installation Product Acceptance TBDProduct Support Engineering New DTR IEC Accompanying Document(s) (per IEC 60976, 60977): - Type Tests - Site Tests and Procedures - Functional Performance Characteristics TBD Engineering and Technical Publications New DTR 11 Construction Material Data L2429, Construction Construction material data Material Data Engineering Manufacturing New DTR 12 Biocompatibility Safety Data Biocompatibility safety data Biocompatibility test Engineering reports New DTR 13 Sterilization Information Sterilization informationNot applicableN/A N/A Not applicable 14 Storage & Expiration Data L9810, Expected Expected Lifetime LifetimeEngineering New DTR Packaging informationNot applicableManufacturingNew DTR 15 Radiation Safety Data Radiation safety data Section not used. See"
