sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
process for retrieving audit documentation,,0.324695468,D68782 HAL 4.0 Requirement Tracing rev 01.pdf,D68782,1,56,2. Requirements Tracing (Continued),23-24,"396197 Reports in Active, Finalized, and Archive Folders 1018428 Service Software tools and access for 396201 Data Recapture 1018428 Service Software tools and access for 396202 Auto-Capture File Save 1018428 Service HAL 4.0 Requirement Tracing This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last e- D68782 1.0 Sign Format DND01T01 Rev 02   Page 24 of 121 Requirement  User Need  Standard  Risk Control Measure Software tools and access for 396203 Auto-Capture Report Contents 1018428 Service Software tools and access for 396204 Auto-Capture Node Odometer Information 1018428 Service Software tools and access for 396205 Auto-Capture Calibration Statistics 1018428 Service Software tools and access for 396206 Auto-Capture Machine Configuration Save Statistics 1018428 Service Software tools and access for"
process for retrieving audit documentation,,0.318659872,D68683 HAL 4.0 Cybersecurity Traceability Analysis Rev 01.pdf,D68683,1,10,1. Requirements (Continued),4-5,"(destination, mechanism, frequency) Entry shall be generated regardless of success or failure. RCM 468414 - Shared Framework MICAP library logs HIPAA related messages. HAL 4.0 Cybersecurity Traceability Analysis This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Date Rev. Doc Number When last 01 D68683 approver signed Page 5 of 13 Varian System shall report patient ID, user ID, date & time, the operation type to audit log when: a patient record is viewed and/or opened - a user exports patient data to a file - a user prints-out patient data - different user unlocks the application - The above requirements only apply to the information that the system manages. N/A 882434: [01-001] Audit log - Events HAL40-9 N/A N/A 882442: [03-003] Data Protection - Decommissioning of the product HAL40-10 N/A N/A 882446: [03-007] Data Protection - Data backup and disaster"
process for retrieving audit documentation,,0.316557825,D96388 HAL 4.0 UA Legal Information (EU REP Change) UA Checklist Rev 01.docx.pdf,D96388,1,12,3.0 Checklist (Continued),4-5,"For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. Done - 14 Oct 2025 CLOSEOUT  -- ARCHIVE UAP 39. Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. Quality Plan # QP-2024- 14 Oct 2025 N/A 00067 Archiving 40. Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Labeling, 14 Oct 2025 Done Publication Notices Upload Publication Notice and UA Checklist to GPLSee #40 Records Done 14 Oct 2025 41. Customer Documentation > Quality Records. Document Signing Page"
process for retrieving audit documentation,,0.312942922,D69533 HAL 4.0 MR1 Maintenance Release Document Rev09.docx.pdf,D69533,9,93,5. Verification and Validation > 6.1 Test Results,36,"All testing activities, including test cases, test case review and approvals, test plans, test executions, and test outputs, were documented in the Team Foundation Server (TFS) test tool. The Halcyon 4.0 MR1 Formal Verification test plan is located at: https://tfs-app.vms.ad.varian.com/VMS/1- VMS/_testManagement?planId=1238829&suiteId=1238830&_a=tests Test case contents, run history, and test output are accessible through the TFS Test plan path. D75262 HAL 4.0 MR1 Design Verification Trace Matrix - ADLM eReport Rev 01 is generated from the test results of the Halcyon 4.0 MR1 formal verification test plan runs. The verification test logs are captured in D75263 HAL 4.0 MR1 Verification Test Log Report - ADLM eReport Rev 01. Additionally, the following Automation builds were used for the Automation test runs: HAL_Automation_4.0_MR1_Release_4.0.3.20 --> 3/8/2023, 10:36:52 AM HAL_Automation_4.0_MR1_Release_4.0.3.18 --> 2/16/2023, 12:33:58 PM"
process for retrieving audit documentation,,0.312855542,D73991 HAL 4.0 IEC 80001 Test Report Rev 01.pdf,D73991,1,3,5.2 Audit controls – AUDT (Continued),1-2,"Entry shall be generated regardless of success or failure. Varian System shall report patient ID, user ID, date & time, the operation type  to audit log when: -a pa8ent record is viewed and/or opened -a user exports pa8ent data to a ﬁle -a user prints-out pa8ent data -diﬀerent user unlocks the applica8on The above requirements only apply to the information that the system manages. N/A Passed 999466 N/A Passed 999466 Audit log - Visible on one central location 518012 N/A Passed 999466 Audit log - External storage 518013 1. Varian System shall be capable of logging all security- related and relevant events 882434 1.3 change in user account (add, delete, suspend, activate, change in role/group, permissions, department, change of 1.2 change of password policy configuration 1.1 log-in attempts user authentication credentials) 1.5 change of audit local storage and forwarding settings 1.4 access or modification attempts on audit logs (destination, mechanism, frequency)"
process for retrieving audit documentation,,0.306560457,104993953MIN-001 - HAL4.0 - IEC 60601-1.pdf,104993953,,472,4 Supply voltage: (Continued),301-302,"including repeating any VERIFICATION that has been invalidated by the change and taking into account 5.7.3 and 9.7 Procedures used (Appendix A): LL00000016 Change Request Rev 05 provides for impact analysis, including verification & validation. DND04T01 Design and Development Plan (DDP) Rev 02 references DND01 Design and Development Procedure Rev 02; DND01 Design and Development Procedure Rev 02 references DND04T01 Design and Development Plan (DDP) Rev 02. Device records (Appendix B): D45739 HAL 4.0 Design and Development Plan Rev 06.docx P 8.2.4 [A, B, C] The MANUFACTURER created an audit trail where can be traced each: P Page 301 of 365                     Report No. 104993953MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1S Attachment - Software – IEC 62304:2006 — a) CHANGE REQUEST Procedures used (Appendix A): LL00000016 Change Request Rev 05 documents are placed in the project records of the Design History File for each project."
process for retrieving audit documentation,,0.299749881,D75414 HAL 4.0 Cybersecurity Summary Report China Submission Rev 01.pdf,D75414,1,25,2. Implementation Process > 2.2 System Requirements (需求规范) (Continued),15,"2.3.2 Cyber security Traceability analysis report (网络安全可追溯性分析报 告) Test cases were developed and executed for security requirements, and test results are documented in attachment 3 HAL 4.0 Cybersecurity Traceability Analysis."
process for retrieving audit documentation,,0.292675465,D73991 HAL 4.0 IEC 80001 Test Report Rev 01.pdf,D73991,1,2,5.2 Audit controls – AUDT,1,"Define harmonized approach towards reliably auditing who is Requirement goal doing what with HEALTH DATA, allowing HDO IT to monitor this using public frameworks, standards and technology. Our industry agreed upon and HDO IT strongly prefers IHE audit trail profile support. Audit goal (from IHE): To allow a security officer in an institution to audit activities, to assess compliance with a secure domain’s policies, to detect instances of non-compliant behaviour, and to facilitate detection of improper creation, access, modification and deletion of Protected Health Information (PHI). None Note / Justification Audit log - Events 518011 Varian System shall be capable of logging all security-related events such as -log-in a6empts -change of password policy conﬁgura8on (see 419444) -change in user account (role/group, permissions, department) -access or modiﬁca8on a6empts on audit logs -change of audit local storage and forwarding se;ngs (destination, mechanism, frequency)"
process for retrieving audit documentation,,0.290805459,D65651 Halcyon-Ethos 4.0 IFU (P1058124-001-A) User Assistance Checklist Rev01.docx.pdf,D65651,1,12,3.0 Checklist (Continued),6,"Task Description Done Justification if N/A; Notes Date # BOM 36. For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A  Not required 14-Apr-22 CLOSEOUT  --  ARCHIVE UAP 37. Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. Done 29-Jul-22 Archiving 38. Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Done \\pafs02\vol1\Dept\ TechPubs\TP_ARC\ Halcyon\4.0 2-Aug-22 Records 39. Upload Publication Notice and UA Checklist to Nucleus: GPL Customer Documentation /"
process for retrieving audit documentation,,0.287765086,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,431,2. Validation Test log (Continued),226,"512053 Customer facing documentation provides clear & accurate information to complete the tasks at hand Acceptance Criteria ID Description 512054 AC1.1: The section of the IFU will provide relevant information to the reader to complete the outlined procedures. AC2: The section will provide the appropriate images/graphics to facilitate the tasks outlined in the section Test Run Run ID Product ID / Build ID Execution Date 1262235 HAL40_SYSTEM_REL_04.00.0033 07 Jul 2022 22:59 Test Environment ID, Short description NA Test Run Outcome Test Run Outcome Issue ID (Defect) Passed NA Test Steps Test Step Action Expected Result Actual Result Outcome 1 Record the Actual Test Environment. At a minimum the TSCL document reference must be recorded in the Actual Results. The following is recorded for each component of the Test Environment: Component: Identifier: Version: Description: Location: Component: Test Cell Identifier: SN4 Version: Halcyon System 04.00.0033 Connected to ARIA 16.1"
process for retrieving audit documentation,,0.287077338,D84239 HAL 4.0 CRN UA Checklist Rev02.docx.pdf,D84239,2,13,4.0 Checklist (Continued),6,"update the DMR (product structure). N/A 24-May-24 BOM 36. For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A 24-May-24 CLOSEOUT  --  ARCHIVE UAP 37. Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. N/A 6-month update 24-May-24 Archiving 38. Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Note here the URL of local Choose an item. archives. Click or tap to enter a date. Records 39. Upload Publication Notice and UA Checklist to Nucleus: GPL Customer Documentation /"
process for retrieving audit documentation,,0.285226434,D64929 HAL 4.0 Validation Test Design Strategy Rev 02.docx.pdf,D64929,2,16,4. Validation Test Approach > 4.2 Test Case Management > 4.2.4 Documentation of Test Objective Evidence (Continued),7,"Actual results will record the corrective measure. Tester will correct the test case problem, reapprove, and re-execute it. Findings from Early Validation Testing rounds will be captured in a review report and dispositioned by the project core team.  Objective evidence may be documented in the review report.  Each finding shall be associated to a Product Backlog Item (PBI), Product Feedback (PF) or Issue."
process for retrieving audit documentation,,0.28392455,D70753 HAL 4.0 MR1 Validation Plan Rev 02.docx.pdf,D70753,2,53,4.0 Validation Processes > 4.5 Traceability,17-18,"Validation traceability is included as part of the Validation Summary Report. The Validation Trace Matrix shall be generated using ADLM ADO. The Validation Summary Report will record test results for User Needs and RCMs in the Trace Matrix. Additional test results, reported in Test Reports, Review Reports, and other documentation, (see Section 2.11) will be referenced in the Validation Summary Report and stored in the Device History File (DHF). HAL 4.0 MR1 Validation Plan Revision Doc Number 02 D70753 Varian Confidential DND09T01 Rev 04 This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company. It may not be copied or reproduced without prior written permission from Varian. Page 18 of 20"
process for retrieving audit documentation,,0.282993376,D70923 HAL 4.0 MR1 Test Case Selection Rationale Rev 02.docx.pdf,D70923,2,19,2. Validation Test Execution Overview > 2.3 Test Case Management > 2.3.4 Documentation of Test Objective Evidence > 2.3.4.2 Validation Run of Record (Continued),8-9,"(raw data) used by the test case shall be collected and attached to the final test step of a workflow in the Test Management Tool. HAL 4.0 MR1 Validation Test Case Selection Rationale This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D70923 Date of last e- 02 Sign Format DND01T01 Rev 02   Page 9 of 169"
process for retrieving audit documentation,,0.282827526,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,166,2. Validation Test log (Continued),86,understandable to the user. Service documentation instructs personnel on procedure for tuning OAI per specifications following service (document and page no. as applicable) The service documentation instructing personnel on procedure for tuning OAI per specifications following service is clear and understandable to the user. Document CAL-AL-2x-C page 92: Service documentation instructs personnel on procedure for tuning OAI per specifications following service. Passed Attachments: 31_OAI_PG92.PNG 32 RCM: Service Process Control AC 601162: Securing top covers following service - Service documentation instructs personnel on procedure for securing top covers Confirm service documentation instructs personnel on procedure for securing top covers. Confirm service documentation instructing personnel on procedure for securing top covers is clear and understandable to the user. Service documentation instructs personnel on procedure for securing top covers (document and page no. as applicable)
process for retrieving audit documentation,,0.280876905,D69032 HAL 4.0 Validation Test Log Rev 01.pdf,D69032,1,428,2. Validation Test log (Continued),224,"User Need ID Short Description 512053 Customer facing documentation provides clear & accurate information to complete the tasks at hand Acceptance Criteria ID Description 512057 AC2.1: The section of the IFU will provide relevant information to the reader to complete the outlined procedures. AC2.2: The section will provide the appropriate images/graphics to facilitate the tasks outlined in the section Test Run Run ID Product ID / Build ID Execution Date 1274049 HAL40_SYSTEM_REL_04.00.0033 26 Jul 2022 15:36 Test Environment ID, Short description NA Test Run Outcome Test Run Outcome Issue ID (Defect) Passed NA Test Steps Test Step Action Expected Result Actual Result Outcome 1 Record the Actual Test Environment. At a minimum the TSCL document reference must be recorded in the Actual Results. The following is recorded for each component of the Test Environment: Component: Identifier: Version: Description: Location: Component: Test Cell Identifier: SN4 Version: Halcyon System 04.00.0033"
process for retrieving audit documentation,,0.278962702,D67594 Halcyon 4.0 Console Software Build Procedure Rev 01.pdf,D67594,1,54,"2. After a successful the build, the output is copied to the build drop location .",35-36,"3. Go to the build explorer, click on Ellipsis/ three dots button on the completed build and mark as retain indefinitely Document Signing Page This document has been reviewed and electronically signed by the following people: Workflow ID: 182148447, Doc Title: Halcyon 4.0 Console Software Build Procedure, Doc No:D67594, Rev: 01, Approver: Raksha Sunil (fsx1278), Title: DevOps Engineer, Date: Tuesday, 08/02/2022 05:23 PM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature Workflow ID: 182148447, Doc Title: Halcyon 4.0 Console Software Build Procedure, Doc No:D67594, Rev: 01, Approver: Dipesh Shah (dshah), Title: Sr. Manager, Halcyon Software Engineering, Date: Wednesday, 08/03/2022 07:52 AM  Pacific Daylight Time, Meaning: I acknowledge my electronic signature carries the same meaning as a handwritten signature"
process for retrieving audit documentation,,0.27829203,D68782 HAL 4.0 Requirement Tracing rev 01.pdf,D68782,1,40,2. Requirements Tracing (Continued),17-18,"Software tools and access for 396002 LNG Axis Number of Travel Cycles Odometer 1018428 Service Software tools and access for 396003 LNG Axis Number of Initializations Odometer 1018428 Service Software tools and access for 396004 LNG Axis Total Time during Initialization Odometer 1018428 Service Software tools and access for 396005 LNG Axis Number of Hard Stop Impacts Odometer 1018428 Service Software tools and access for 396006 LNG Axis Number of Brake Cycles Odometer 1018428 Service Software tools and access for 396007 LNG Axis  Brake Powered On Odometer 1018428 Service Software tools and access for 396008 VRT Axis Moving Hours Odometer 1018428 Service Software tools and access for 396009 VRT Axis Motor Power On Hours Odometer 1018428 Service HAL 4.0 Requirement Tracing This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date"
process for retrieving audit documentation,,0.278071165,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,53,2. Validation Overview > 2.11 Validation Schedule > 2.11.2 Validation Run of Record (Continued),25-26,"of mandatory final draft of IFU (collective customer facing docs).  Optional: May elect to make select final draft clinical training material (scripts, screenshots, pptx) generated by Global Education available to customers during Summative. IFU (mandatory) + Clinical Training Material (optional) may be used for training the Summative Evaluation participants and must be available per IEC 62366. Note: Mandatory Output Summative Test Report + test execution results for high level clinical training user needs associated to validation test cases. Test results documented in Validation Trace Matrix / Validation Summary Report.  Note: DND1001F01 Q2C Process Review Checklist is not an adequate output for this validation activity. Refer to backlog in ADLM ADO User Experience: Sevelin Stanchev Note: Feedback on finalized draft of IFU (mandatory) + select clinical training material (optional) is provided by customers during Summative. HAL Treatment Delivery Platform 4.0 Validation Plan"
process for retrieving audit documentation,,0.277079612,D70923 HAL 4.0 MR1 Test Case Selection Rationale Rev 02.docx.pdf,D70923,2,220,4. HAL 4.0 Test Case Selection Rationale > 4.3 User Needs Validation > 4.3.5 Instructions for Use > 4.3.5.1 New or Modified User Documentation (Continued),77,"Location of Validation Test Records for Last Test Run Opt Out: Yes or No Opt Out Rationale Suit ID: 1198294 Run ID: 1291489 Test Result Status = Passed Instructions for Use: Policy Administrator section N/A USER NEED 512053 Customer facing documentation provides clear & accurate information to complete the tasks at hand Adapter, Quality Assurance Authority, System Configurator, Treater ACCEPTANCE CRITERIA 512062 AC7: Instructions for Use – Policy Administrator section AC7.1: The section of the IFU will provide relevant information to the reader to complete the outlined procedures. AC7.2: The section will provide the appropriate images/graphics to facilitate the tasks outlined in the section System Configurator actor is required to validate ACCEPTANCE CRITERIA 512062. The following actors are not required: Adapter, Quality Assurance Authority, Treater. 7 TEST CASE 452027 IFU - Policy Administrator section HAL 4.0 ADLM ADO: Test Plan Name: Halcyon 4.0 Formal Validation Plan ID: 1069139"
process for retrieving audit documentation,,0.2765513898,D81612-HAL 4U WS Automation Test Application Cybersecurity Summary Report- Rev01 - signed.pdf,D81612,1,9,Document_Header (Continued),7-8,"1. Varian System shall provide the functionality to store the Audit Log and Security Audit Log 2. Retention policy of the Varian System shall be configurable. 2.1 The default setting of the retention policy is: 2.1.1 1 year for Audit Log 2.1.2 6 years for Security Audit Log 3. Varian System shall be able to prevent the overwriting of Audit Log and Security Audit Log hosted (or stored) on the Varian System in accordance to the configured retention policy 3.1 No audit log entries shall be lost due to limited storage space Meet requirement -1-year period to archive the logs to per PM procedure. See D82643 SR6 01-004 Audit Log, Security Audit Log - Access 1. Varian System shall not allow non-privileged users to access Audit Log and Security Audit Log. 1.1. Varian System shall allow only customer users to access Security Audit Log Meet requirement - The logs set as read-only when archive during PM process. See D82643 HAL 4U W S Automation Test Application Cybersecurity Summary Report"
process for retrieving audit documentation,,0.275729597,D68599 Hal 4.0 Design Verification Trace Matrix Rev 02.pdf,D68599,2,64,2. (Top Level) Hal Delivery System (Continued),20,"treatment beam and MV imaging beam shall be recorded back to the OIS. No records shall be stored back in plan QA mode. 972433 TPVerify - Treatment Recording to OIS - MV CBCT and VMAT HAL40_SYSTEM_REL_04.00.0016 1162791 Halcyon Default Passed NA 396525 For a session loaded from OIS, the treatment record of every treatment beam and MV imaging beam shall be recorded back to the OIS. No records shall be stored back in plan QA mode. 972434 TPVerify - Treatment Recording to OIS - MV-MV Pair and IMRT HAL40_SYSTEM_REL_04.00.0012 1139315 Halcyon Default Passed NA 396525 For a session loaded from OIS, the treatment record of every treatment beam and MV imaging beam shall be recorded back to the OIS. No records shall be stored back in plan QA mode. 972435 TPVerify - Treatment Recording to OIS - Plan QA HAL40_SYSTEM_REL_04.00.0016 1162790 Halcyon Default Passed NA 396528 Hardcopy documentation of the Quick Reference Guide shall be provided for emergency operations."
process for retrieving audit documentation,,0.275582224,D73991 HAL 4.0 IEC 80001 Test Report Rev 01.pdf,D73991,1,4,5.2 Audit controls – AUDT (Continued),2,3. Varian System shall provide the next data regarding to the 1.10 accessed via the Varian remote serviceability interface 2. Entry shall be generated regardless of success or failure. 1.10.2 data is transported back to the Varian system 1.10.1 data is exported out of the Varian system 1.9 print sensitive data 1.7 software update 1.8 log-off attempts logged events: The above requirements only apply to the information that 3.2 time (given in UTC or with timezone information) 3.4 source IP address 3.5 operation type 3.3 user ID 3.1 date the system manages and the functionality that is provided. N/A Passed 965195
process for retrieving audit documentation,,0.275007099,D54550 HAL 4.0 Validation Plan Rev 05.docx.pdf,D54550,5,71,4. Validation Processes > 4.3 Test Case Management and Approvals,32,"Test Cases shall be created, reviewed, and approved prior to execution per the Validation W ork Instruction (1), ADLM Guidance (12), and RACI for Design and Development (15). Test records shall be reviewed by a second individual (Validation Manager, Validation Lead, peer Validation Specialist, Product Manager or QA). The approval of the Validation Summary Report/MRD by the Validation representative shall confirm that the test records have received this second review. The documented test process for validation consists of the Test Design Strategy and modular test cases traced to User Needs and acceptance criterion. Selected test cases may trace to more than one user need according to the clinical workflow. Each test case is designed so that the input is targeted at a high-level clinical workflow action and does not state specifically how the user must execute the action. Additional testing instructions"
process for retrieving audit documentation,,0.274021,D74366 HAL 4.0 MR1 Early Validation Summary Report Rev01.docx.pdf,D74366,1,15,3. Traceability,9,Refer to trace matrix in Appendix C for validation test case results and associated user needs and risk control measures.
process for retrieving audit documentation,,0.271948934,D74887 HAL 4.0 MR1 Validation Summary Report Rev01.docx.pdf,D74887,1,17,3. Traceability,8,Refer to Appendix C: Validation Trace Matrix for validation test case results and associated user needs and risk control measures.
process for retrieving audit documentation,,0.27189368,D60152 HAL 4.0 Imaging SyDD Rev 02.pdf,D60152,2,452,2. IGRT image: ScheduledPlanUID > 2.3.9 XI Service > 2.3.9.2 Tasks > 2.3.9.2.3 Generic,167-168,"It contains the following tasks Task Name Description Get Diagnostics This allows to retrieve a complete diagnostic and status of X. Test Imaging Network This test the performance of imaging network. Depending on selection imaging data is send to the workstation and/or reconstructor. The current data throughput is displayed. Once the test is aborted a graph of the throughput is shown. Backup XI Calibration This allows to backup all imaging calibration files into a HAL 4.0 Imaging Subsystem Design Description (SyDD) This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date D60152 02 Date of last e-sign Page 168 of 272 DND06T03 Rev 01 separate folder on the workstation. Retrieve XI Files This allows to retrieve specific files from the XI flash card. Mirror XI Calibration This will mirror the all imaging calibration files stored on the"
process for retrieving audit documentation,,0.270698249,D77711 Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Rev 01.docx.pdf,D77711,1,12,3.0 Checklist (Continued),6-7,"work with Design/Drafting and Engineering Project Management to update the DMR (product structure). N/A 25-Jul-23 37. BOM For hardware products, review the product drawings (bill of materials) for UA and Manuals Kits: - Verify Doc IDs - Verify Quantity (REF for MyVarian download, number if hardcopy (fulfilled via SAP and Purchasing). Note: N/A for software-only products or BrachyTherapy applicators. N/A 25-Jul-23 CLOSEOUT  -- ARCHIVE 38. UAP Finalize the UAP noting the final UA versions (Doc IDs) and any significant changes to the scope, Localization, or distribution from the initial plan. - Get the revised UAP approved. - File the revised UAP in the DHF. N/A 25-Jul-23 39. Archiving Archive source and supporting project development material per local requirements and VMS quality system, including Publication Notice, Review Report(s) and UA Checklist. Z:\Halcyon\4.0\IFU\P1039628 Done25-Jul-23 -003-C Halcyon and Ethos Radiotherapy System 4.0 IFU (P1039628-003-C) Checklist Date"
process for retrieving audit documentation,,0.27069819,D64583 HAL 4.0 Quote to Cash Process Review Rev 05.pdf,D64583,5,16,2. Ethos Radiotherapy Sys Additional 4.0 (Continued),9,"manually documented deliverables evidence, as applicable.  If an item is not applicable for a particular project, provide an explanation why it is not applicable. Note: all the cells in the checklist shall be completed with the exception of the Finding #” column if there is no finding. You may replace  with  if you record the review electronically. Passed: The section (#) is completely fulfilled. Evidence confirming the section passes is pasted at the end of the Checklist, with a reference to the evidence recorded in the Evidence/Remarks/Justification column. Failed: The section (#) is not fulfilled. The required actions to address each open item shall be described in the Findings List at the end of this document. N/A: The section (#) is not applicable to this project. A justification in the Evidence/Remarks/Justification column is required. NOTE: All sections (#) described in this checklist are expected to be completed prior to the final Test"
