sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
roles and responsibilities for maintaining technical documentation,0.4869567,0.368154138,D53708 Marketing Claims Library HAL 4.0 Rev 4.0.docx.pdf,D53708,4,7,1. Introduction > 1.3 Roles & Responsibilities,4-5,"Identify the key resources necessary to ensure compliance of core messaging. [in development] Role Responsibility Representative Product Marketing Manager – Document Owner  W ork with product management to development marketing claims  Create and manage claims library Jade Lovett D53708 Marketing Claims Library for HAL 4.0 This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D53708 04 eSign Page 5 of 42 Role Responsibility Representative Product Manager  W ork with product marketing to develop marketing claims  Provide design input Stephen Thompson SW QA Engineer (SQE) SW Validation Bernard Zee (Verification)  Provide design output Laura Buchanan (Validation) PRC Regulatory  Provide recommendations based on regulatory implications of marketing claims  Ensuring consistency with regulatory documentation Chloe Zhang"
roles and responsibilities for maintaining technical documentation,0.40051487,0.397484899,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,22,"4. Project Roles, Team, and Responsibilities (Continued)",7-8,"Technical reviewers are GPL team members who review final drafts prior to formal review and approval for quality (DITA QA). Technical reviewers consult and contribute (C) and can serve as independent reviewers. Approvers sign approval of the UA defined in this UAP. Approvers are responsible (R) and accountable (A). Based on the project team defined in the DDP/SDP, the UAD identifies the individuals who are best suited to represent the required roles and responsibilities (R, A, and C) for any given publication, and invites those individuals to reviews. UA Roles RoleSite NameProduct UA (RACI) GPL UADPalo Alto Kim PoetzingerHalcyon Evolve IFUR GPL Content Strategist Helsinki Annu Rantamaki Halcyon Evolve Addendum to IFU R Halcyon Evolve User Assistance Plan Revision Doc Number 02 D93257 DND0602T01 Rev 01 (DOC01T04 Rev 05) This document contains confidential, proprietary information of Varian, a Siemens Healthineers Company."
roles and responsibilities for maintaining technical documentation,0.33644006,0.380004883,D93257 Halcyon Evolve User Assistance Plan Rev02.docx.pdf,D93257,2,4,1. Introduction > 1.2 Purpose and Scope of the UAP,3,"The purpose of this UAP is to: Identify deliverables, scope, organization, roles and responsibilities, content strategy and information architecture, managerial process, tasks, schedule, milestones, and technical process required to provide effective documentation for users of the product. Serve as a communication vehicle for the project team and a repository of information for UA tasks. User Assistance Developers (UADs) are part of the project team, attend project meetings, and report status regularly to the project team. The UAP is intended to be kept up to date throughout the project and updated as needed. If key milestones remain unchanged, details in the project plan can be updated without requiring reapproval of this document. Scope of UA updates is set by the trigger for the release (section 1.1).  UA included in this release is listed at section 2. For details on the UA to be created or updated for this release, see section 5, Detailed Project Scope."
roles and responsibilities for maintaining technical documentation,0.16158466,0.312450558,D69533 HAL 4.0 MR1 Maintenance Release Document Rev09.docx.pdf,D69533,9,14,1. Maintenance Release Plan > 1.1 Project Overview: (Continued),7-8,"1 1338432 USB Hardening not working on CBCT reconstructor image P1062690001  DRTDS Halcyon IMG 2 1337605 CBCT Image uses a wrong username for standard user for UPS client  DRTDS Halcyon IMG 1.2 Project Roles, Team, and Responsibilities NameTitleRoles (as defined in DND0101 RACI) Thirumalai Valliappan Sr SW Engineer (Applications) Design Implementation Jozef VeisSr SW Engineer (Applications)Design Implementation Strzepka, Katarzyna Product Verification EngineerDesign Implementation Vaclav BrandejskyMgr, Product Support EngineeringDesign Implementation Jason Wiener/Danica Lead Systems EngineerDesign Implementation Wyatt Magdalena ConstantinSr Product ManagerProduct Management Asha DholakiaProject (Design) MgrProject Management Jimmy Hernandez BelloSr Product Marketing ManagerMarketing HAL 4.0 MR1 Maintenance Release Document This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written"
roles and responsibilities for maintaining technical documentation,0.14990433,0.374949306,D95424 HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document Rev 04.pdf,D95424,4,7,1. Maintenance Release Plan > 1.1 Project Overview (Continued),6-7,"▪ BOM structure change to consider minimum variance handling for machine build ▪ Create and implement ECN o Product Labeling ▪ IFU (Chinese only) ▪ IFU Addendum (Chinese only) Note that we will not need a new document ID for the IFU, since we will be replacing the existing simplified Chinese IFU with a new revision. o Service ▪ HIM-AL ▪ IPA o Commercialization o Price Book changes New license configuration o KMAT changes o NMPA Submission Package ▪ PTR ▪ SW Description Document ▪ Risk and Cybersecurity assessment ▪ Mfg documents ▪ Justification by documenting via a review report (where applicable) ▪ Global + local docs per eRPS checklist ▪ Local DND (DND0105BJ) 1.2 Project Roles, Team and Responsibilities NameTitleRoles Kushal GourikrishnaSystems EngineerDesign Implementation HAL 4.0 MR2 (HAL Evolve) Maintenance Release Document This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written"
roles and responsibilities for maintaining technical documentation,0.14792407,0.338512957,D67017-Rev 02-HAL4.0 Golden Disk Build Instruction.pdf,D67017,2,5,4.0 Responsibilities,2,The Manufacturing Engineer will be responsible to perform the task described in this document one time after new version software is released.
roles and responsibilities for maintaining technical documentation,0.12940273,0.305498332,D86613 PPS Kits Packaging Validation Protocol Rev 01.pdf,D86613,1,19,5. Test Setup Consideration > 5.8. Roles and Responsibilities (Continued),7-8,"Perform failure investigation in the event that there are device/component/accessory failures identified during testing. Manufacturing Engineer Peng Ren PPS Kits Packaging Validation Protocol This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D86613 1 e-signature Format DND08F03 Rev 03   Page 8 of 10 Task Responsibility Organization Responsible Manufacturing Engineer (A) Qiang Yuan Disposition of Anomalies Perform investigation and disposition anomalies in the event that anomalies are observed during testing Packaging / Sys Engineer Bill Horkins Quality Engineer Tao Li"
roles and responsibilities for maintaining technical documentation,0.12043882,0.34972465,D70931-HAL4.0 MR1 Golden Disk Build Instruction and Verification-Rev02.docx.pdf,D70931,2,5,4. Responsibilities,2,The Manufacturing Engineer is responsible for performing the task described in this document every time new versions of product software are released to manufacturing.
roles and responsibilities for maintaining technical documentation,0.119819485,0.355018407,D96740 HAL4.0MR2 Golden Disk .pdf,D96740,,5,4. Responsibilities,2,The Manufacturing Engineer is responsible to perform the task described in this document every time new version product software is released to manufacturing.
roles and responsibilities for maintaining technical documentation,0.11397347,0.295568943,D65245 HAL 4.0 Packaging Validation Protocol and Report Rev 04.docx.pdf,D65245,4,16,3. Test Setup Consideration > 3.9. Roles and Responsibilities,4-5,"HAL 4.0 Packaging Validation Protocol and Report This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of last D65245 04 e-signature Format DND08F03 Rev 03   Page 5 of 123 Task Responsibility Organization Responsible W itness Conditioning W itness the conditioning of the test article and assure that objective evidence of conditioning is established N/A W itnessing conditioning/testing not required as test lab is accredited. The test lab has trained personnel to perform the witnessing. Pictures will be attached to the test report. W itness testing of the test sample W itness Testing and assure that the test protocol is followed without deviations and that any anomalies are documented. Peer Review Review and approve the test protocol per RACI for Design and Development DND-02-01-W R: Responsible A: Approve C: Contribute/Consult"
