sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
legacy device compliance assessment report for current design controls,0.22151907,0.370625854,D101277 106485676MIN-001 IEC60601-1 Ed.3.2 HAL4.0_30_APR_2026 Rev 1.pdf,D101277,1,396,6. The MSO shall only be used to power the console cabinet (Continued),219-220,"Considering the following aspects: N/A – integration of the LEGACY SOFTWARE in the overall MEDICAL DEVICE architecture N/A – continuing validity of RISK CONTROL measures, implemented as part of the LEGACY SOFTWARE N/A – identification of HAZARDOUS SITUATIONS associated with the continued use of the LEGACY SOFTWARE N/A – identification of potential causes of the LEGACY SOFTWARE contributing to a HAZARDOUS SITUATIONS N/A – definition of RISK CONTROL measures for each potential cause of the LEGACY SOFTWARE contributing to a HAZARDOUS SITUATIONS N/A 4.4.3 [A, B, C] Gap analysis N/A Page 220 of 352                           Report No.106485676MIN-001 IEC 60601-1 Clause Requirement + Test Result - Remark Verdict TRF No. IEC60601_1U Based on the software safety class of the LEGACY SOFTWARE, the MANUFACTURER performs a gap analysis of available DELIVERABLES against those required according to 5.2, 5.3, 5.7, and Clause 7 N/A a) The MANUFACTURER assesses the continuing"
legacy device compliance assessment report for current design controls,0.112405084,0.372024357,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01.pdf,D68779,1,470,2. Risk Control Measures Verification Trace Matrix (Continued),167,Compatibility - ARIA 15.6 Passed NA 393814 Risk Control Measure The couch shall maintain a maximum floor clearance of 10mm 452039 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393815 Risk Control Measure Guards shall be designed in when moving axes with gaps (eg couch longitudinal at end of travel) where extremities can be trapped 452049 Special Couch Test ARIA TDS.Halcyon30.System.TRR_03.00.0031 547264 Halcyon Compatibility - ARIA 15.6 Passed NA 393815 Risk Control Measure Guards shall be designed in when moving axes with gaps (eg couch longitudinal at end of travel) where extremities can be trapped 452049 Special Couch Test Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1284195 Halcyon Default Passed NA 393859 Risk Control Measure Bolus confirmed in room 960385 Treatment session with Bolus Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1269372 Halcyon Default Passed NA 393863 Risk Control Measure Require sign-off for dosimetry faults 452055 Dosimetry Faults
legacy device compliance assessment report for current design controls,0.10743748,0.362673759,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01.pdf,D68779,1,424,2. Risk Control Measures Verification Trace Matrix (Continued),158,mounting/dismounting 452039 UX RCMs ARIA TDS.Halcyon30.System.TRR_03.00.0031 547290 Halcyon Compatibility - ARIA 15.6 Passed NA 393679 Risk Control Measure Low Couch home position for ease of mounting/dismounting 452039 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393680 Risk Control Measure Design of interface for couch top index indents to provide secure attachment of loc bar/immobilization devices 451965 Machine Performance Check ARIA TDS.Halcyon30.System.TRR_03.00.0031 546358 Halcyon Compatibility - ARIA 15.6 Passed NA 393680 Risk Control Measure Design of interface for couch top index indents to provide secure attachment of loc bar/immobilization devices 451965 Machine Performance Check TPMS TDS.Halcyon30.Prereq.TRR_03.00.0031 553673 Halcyon Compatibility - TPMS 1.0 Passed NA 393680 Risk Control Measure Design of interface for couch top index indents to provide secure attachment of loc bar/immobilization devices 451965 Machine Performance Check
legacy device compliance assessment report for current design controls,0.090896755,0.355693787,D64929 HAL 4.0 Validation Test Design Strategy Rev 02.docx.pdf,D64929,2,191,4. Validation Test Approach > 4.4 Test Case Selection Rationale > 4.4.3 Risk Control Measure Validation > 4.4.3.2 RCMs for Legacy Features (Continued),65-66,"OPERATOR CONTROLS Treater ACCEPTANCE CRITERIA 451730 Usability and ergonomic design of operator controls Operator controls are positioned to be in comfortable location for typical Treaters. Force to activate Operator controls are not excessive for typical Treaters. Operator controls provide sensory feedback to typical Treater when activated. TEST CASE 452039 UX RCM N/A – in scope for N/A No Validation TRR1 HAL 4.0 Validation Test Design Strategy This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of Last D64929 02 eSign DND08T07 Rev 01 Page 66 of 97 Varian Confidential RCM Validation > Legacy Features > Treater, Quality Assurance Performer (Control Operator = Human) Total = 27 test cases Test Case # HAL 4.0 Legacy Features Marketing Claim Risk Control Measure Actor(s) required to validate RCM"
legacy device compliance assessment report for current design controls,0.090896755,0.345007598,D64929 HAL 4.0 Validation Test Design Strategy Rev 02.docx.pdf,D64929,2,187,4. Validation Test Approach > 4.4 Test Case Selection Rationale > 4.4.3 Risk Control Measure Validation > 4.4.3.2 RCMs for Legacy Features (Continued),64,"A plan is loaded which will reach a target dose, the breakpoint is displayed to Treater N/A TEST CASE 451967 *ARIA* Dose Limits N/A – in scope for No Validation TRR1 9 Legacy N/A RISK CONTROL MEASURE 393951 Dose warning sign-off if total, daily or session dose limit reached Treater ACCEPTANCE CRITERIA 451811 Dose warning sign-off if total, daily or session dose limit reached For a plan where total, daily or session dose limit is reached, Treater prevented from closing patient until sign-off acknowledging the notice. N/A TEST CASE 451967 *ARIA* Dose Limits N/A – in scope for No Validation TRR1 10 Legacy N/A RISK CONTROL MEASURE 393673 The edge couch top and base of the couch shall be aligned in the design to minimize gurney gap Treater ACCEPTANCE CRITERIA 455298 Gap when transferring patient from gurney Position gurney on either side of couch, adjust couch height so that couch top and gurney are at same height, when transferring a variety of anthropomorphic patient sizes, the patient(s)"
legacy device compliance assessment report for current design controls,0.08647765,0.35239467,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01.pdf,D68779,1,422,2. Risk Control Measures Verification Trace Matrix (Continued),158,"452039 UX RCMs ARIA TDS.Halcyon30.System.TRR_03.00.0031 547290 Halcyon Compatibility - ARIA 15.6 Passed NA 393673 Risk Control Measure The edge couch top and base of the couch shall be aligned in the design to minimize gurney gap 452039 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393674 Risk Control Measure The couch maintains its lat/lon position at all times except when external force overpowers holding force. While external force overpowers holding force, couch movement will be gradual slippage so th 452039 UX RCMs ARIA TDS.Halcyon30.System.TRR_03.00.0031 547290 Halcyon Compatibility - ARIA 15.6 Passed NA 393674 Risk Control Measure The couch maintains its lat/lon position at all times except when external force overpowers holding force. While external force overpowers holding force, couch movement will be gradual slippage so th 452039 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393677 Risk Control Measure"
legacy device compliance assessment report for current design controls,0.08555635,0.349478781,D68492 HAL 4.0 Validation Test Results  Interim Rev 01.docx.pdf,D68492,1,12,1. HAL 4.0 Validation Test Design Strategy – D64929 (Continued),8,451965 57 Machine Performance Check Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1259889 Halcyon Default Passed NA 393678 28 Risk Control Measure System provides users clear guidance to reduce confusion 451729 System provides users clear guidance to reduce confusion 452039 74 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393679 16 Risk Control Measure Low Couch home position for ease of mounting/dismounting 455348 Adjust couch top height for mounting/dismounting 452039 74 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393680 17 Risk Control Measure Design of interface for couch top index indents to provide secure attachment of loc bar/immobilization devices 460709 MPC pahntom loc bar can be attached to couch top 451965 57 Machine Performance Check Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1259889 Halcyon Default Passed NA 393681 16 Risk Control Measure Couch manual retract handles designed to prevent entrapment
legacy device compliance assessment report for current design controls,0.08284563,0.348441184,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01.pdf,D68779,1,423,2. Risk Control Measures Verification Trace Matrix (Continued),158,Ease of handling by lightweight design and handles 451965 Machine Performance Check ARIA TDS.Halcyon30.System.TRR_03.00.0031 546358 Halcyon Compatibility - ARIA 15.6 Passed NA 393677 Risk Control Measure Ease of handling by lightweight design and handles 451965 Machine Performance Check TPMS TDS.Halcyon30.Prereq.TRR_03.00.0031 553673 Halcyon Compatibility - TPMS 1.0 Passed NA 393677 Risk Control Measure Ease of handling by lightweight design and handles 451965 Machine Performance Check Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1259889 Halcyon Default Passed NA 393678 Risk Control Measure System provides users clear guidance to reduce confusion 452039 UX RCMs ARIA TDS.Halcyon30.System.TRR_03.00.0031 547290 Halcyon Compatibility - ARIA 15.6 Passed NA 393678 Risk Control Measure System provides users clear guidance to reduce confusion 452039 UX RCMs Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1268355 Halcyon Default Passed NA 393679 Risk Control Measure Low Couch home position for ease of
legacy device compliance assessment report for current design controls,0.08284563,0.344862252,D64929 HAL 4.0 Validation Test Design Strategy Rev 02.docx.pdf,D64929,2,174,4. Validation Test Approach > 4.4 Test Case Selection Rationale > 4.4.3 Risk Control Measure Validation > 4.4.3.2 RCMs for Legacy Features (Continued),59-60,"After a dosimetry fault, User is prevented from proceeding with treatment until sign-off acknowledging fault. N/A TEST CASE 452055 Dosimetry Faults N/A – in scope for No Validation TRR1 2 Legacy N/A RISK CONTROL MEASURE 393806 Move couch away from collision with bore Treater ACCEPTANCE CRITERIA 456361 Move couch away from collision with bore With couch at a treatment position where a collision has occurred, clear the collision and initiate unload, the couch moves towards center of bore and does not N/A TEST CASE 509857 Collision Scenarios N/A – in scope for No Validation TRR1 HAL 4.0 Validation Test Design Strategy This document contains confidential, proprietary information of Varian Medical Systems. It may not be copied or reproduced without prior written permission from Varian Medical Systems. Doc Number Rev. Date Date of Last D64929 02 eSign DND08T07 Rev 01 Page 60 of 97 Varian Confidential"
legacy device compliance assessment report for current design controls,0.08269734,0.365756661,D68779 HAL 4.0 Risk Control Measures Trace Matrix rev01.pdf,D68779,1,469,2. Risk Control Measures Verification Trace Matrix (Continued),167,Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1270086 Halcyon Default Passed NA 393806 Risk Control Measure Move couch away from collision with bore 509857 Collision Scenarios ARIA TDS.Halcyon30.System.TRR_03.00.0031 547331 Halcyon Compatibility - ARIA 15.6 Passed NA 393806 Risk Control Measure Move couch away from collision with bore 509857 Collision Scenarios Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1270086 Halcyon Default Passed NA 393809 Risk Control Measure Couch motion only with continuous activation of motion enable 452049 Special Couch Test ARIA TDS.Halcyon30.System.TRR_03.00.0031 547264 Halcyon Compatibility - ARIA 15.6 Passed NA 393809 Risk Control Measure Couch motion only with continuous activation of motion enable 452049 Special Couch Test Legacy/IGRT HAL40_SYSTEM_REL_04.00.0033 1284195 Halcyon Default Passed NA 393814 Risk Control Measure The couch shall maintain a maximum floor clearance of 10mm 452039 UX RCMs ARIA TDS.Halcyon30.System.TRR_03.00.0031 547290 Halcyon
