sub_query,rerank_score,score,source,document_id,revision,chunk_index,title,page,text_content
risk analysis and management process during device design,,0.528446496,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,17,4.0 Requirements for Risk Management Activities and their Review,6,"Risk management activities shall be performed per the Medical Device Risk Management procedure and work instruction (13). Each risk management activity shall be reviewed by persons familiar with the particular subject matter. The process-level documents—risk management plan, top-down risk hazard analysis, bottom-up risk failure mode and effects analysis (FMEA,) and risk management report; shall be reviewed by the persons listed in Table 1. Any additional or alternate reviewers shall be documented in the risk management report. Approvers of the process- level documents may differ from the reviewers. Top-Down Medical Device Risk Analysis This analysis investigates all the aspects when using the device from a user point of view.  This includes mainly: a) Intended Use covers the correct use of the application considering the hazards which exists when the application is used"
risk analysis and management process during device design,,0.506721318,D70060 HAL 4.0 GSPR Checklist Rev2.docx.pdf,D70060,2,7,2. Canada Medical Device Regulations (CMDR) – 2024-12-14 (Continued),4,"It may not be copied or reproduced without prior written permission from Varian. Page 4 of 45 iterative process throughout the entire lifecycle of a device, requiring regular systematic updating. In carrying out risk management manufacturers shall: a) establish and document a risk management plan for each device; b) identify and analyse the known and foreseeable hazards associated with each device; c) estimate and evaluate the risks associated with, and occurring during, the intended use and during reasonably foreseeable misuse; d) eliminate or control the risks referred to in point (c) in accordance with the requirements of Section 4; e) evaluate the impact of information from the production phase and, in particular, from the post-market surveillance system, on hazards and the frequency of occurrence thereof, on estimates of their associated risks, as well as on the overall risk, benefit- risk ratio and risk acceptability; and f) based on the evaluation of the impact of the"
risk analysis and management process during device design,,0.505347073,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,31,8.0 Production and Post-production Information,9-10,"Production and post-production information will be continually monitored and analyzed to determine if new risks have been identified and to review the assessments of known risks to maintain an effective risk management process. This information includes, but is not limited to, design and process changes, revisions of standards, identifications of defects, and reports of complaints. In addition to Varian’s information about the device, the following shall be reviewed: • Information on similar devices on the market; • Publicly available information such as recalls, FDA Medical Device Reports, and vigilance reports; • Scientific literature. Analysis of relevant data is used to demonstrate that risk-based decisions and risk control measures for this device are appropriate and effective. HAL 4.0 Risk Management Plan Revision Doc Number 03 D59555 Varian Confidential RSK0101T01 Rev 03 This document contains confidential, proprietary information of Varian Medical Systems."
risk analysis and management process during device design,,0.485353678,D75414 HAL 4.0 Cybersecurity Summary Report China Submission Rev 01.pdf,D75414,1,23,2. Implementation Process > 2.1 Risk Management (风险管理) (Continued),14,"• Gap analysis for company-wide defines Cybersecurity Requirements. • Cybersecurity Risk Assessments and Analysis performed to related products or sub- components. All identified risks are scored for severity and impact including safety impact, and are then processed accordingly. Based on the HAL 4.0 Cybersecurity Risk Assessment, considering the existing Risk Control Measures, Compensating Cybersecurity Controls for the system, and ongoing Product Security Processes and Procedures, the opened cybersecurity risks are considered acceptable and the system is safe for clinical use."
risk analysis and management process during device design,,0.482196867,D44094_HAL4.0_CER_Rev05.pdf,D44094,5,121,3. DAEN > 7.1.4 Risk Management Analyses (Continued),38,"device defects that could result in a significantly inaccurate treatment are likely to be identified and remedied by the physician and the treatment team before the device is used to treat the patient. This characteristic contributes significantly to the overall safety of the devices in a clinical context. Potential hazards identified in the RMR were analyzed for effective mitigation measures, which were then implemented via system design during product development, including product labeling. The RMR and its appendix/appendices and associated documentation describe the hazards, use cases, potential harms, pre- and post- mitigation hazard frequency, severity, and overall risk level, and Risk Control Measures (RCMs). The table(s) also provide(s) system requirement specifications related to the risks or hazards, and test case IDs for verification and validations testing. Safety features have been validated as a part of the Halcyon Verification and Validation processes"
risk analysis and management process during device design,,0.479936302,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,20,4.0 Requirements for Risk Management Activities and their Review (Continued),7,"This analysis investigates all the aspect of the device from a bottom-up perspective. It identifies any inconsistency, design flaws and potential implementation failures. This FMEA concentrates on the investigation of: a) the architecture solution, its stability, adequateness, and flexibility b) the design and any components, its complexity, reliability, performance, effectiveness, criticality, and its implementation c) any interfaces within the components and 3rd-party applications d) any SOUP components e) Packaging, transportation and storage During the Analysis phase, if it is determined that a failure of a component / sub-system could also result in risk, an additional scenario is added to the RMR. This may result in additional hazard identification where top-down analysis did not identify potential hazards, but in most cases isolates additional contributory factors for existing hazards."
risk analysis and management process during device design,,0.479400039,D59555 HAL 4.0 Risk Management Plan rev03.pdf,D59555,3,28,6.0 Criteria for Risk Acceptability (Continued),9,and in accordance with the Medical Device Risk Management instruction. The results of the review are recorded in the Risk Management Report. A benefit-risk analysis of the device’s overall risk shall be undertaken to confirm that individual and cumulative risks are acceptable when weighed against the benefit of the device.
risk analysis and management process during device design,,0.474434346,D64796 HAL4.0 Couch test tooling console TDD  Rev03.pdf,D64796,3,44,3. Risk Assessment,22,"3.1 Design Failure Modes and Effects Analysis For PFMEA, refer to PCP 70001001 Rev02. For Tooling DFMEA, since most components are product equivalent, like 4U workstation, stand controller board, ETX Tray, 48V/24V power supply. Their reliability is verified during product development. Function Failure Mode Effect on System Impact (I) Failure Cause Occurrence (O) RPN Mitigation Control by Design Control by Process Risk Test Wrong tooling cable connection. Tooling cannot work normally.  3 Mis-operation 1 3 Yes Add labels on tooling cable and console patch panel. Remove useless socket on console patch panel to reduce confusion. MI D20903, clearly indicate which cable should plug in which socket on console patch panel Delay Mfg schedule Test Tooling cable, connector and jumper failure No impact to product 1 plug Frequently 3 3 Yes Tooling cable and jumper has drawing and backup. It won't block Manufacturing. N/A Delay Mfg schedule"
risk analysis and management process during device design,,0.472646952,D70060 HAL 4.0-GSPR Checklist.pdf,D70060,,6,2. Canada Medical Device Regulations (CMDR) – 2019-06-21 (Continued),3-4,"(RMR):  D56979 MDR GSPR 1(3) CMDR 10 AU EP 2 Manufacturers shall establish, implement, document and maintain a risk management system. Risk management shall be understood as a continuous iterative process throughout the entire lifecycle of a device, requiring regular systematic updating. In carrying out risk management manufacturers shall: a) establish and document a risk management plan for each device; b) identify and analyse the known and foreseeable hazards associated with each device; EN ISO 13485: 2016 EN ISO 14971: 2019 The use of the quality system standard EN ISO 13485 assures design and manufacture quality. The risk management standard ISO 14971 was followed to evaluate and mitigate risks. Verification Summary Report: D68588 Validation Summary Report: D68014 Risk Management Report (RMR): D56979 Clause   MDR General Safety and Performance Requirements  Standards  Compliance Assessment  Report Ref. & Issue or Date Varian Confidential REG0507F08 Rev 01"
risk analysis and management process during device design,,0.470530689,D56979 HAL 4.0 Risk Management Report rev07.pdf,D56979,7,12,3.0 Responsibilities and Authorities,5,"Persons with appropriate authority were assigned responsibility for this review in the device’s Risk Management Plan (6). Table 1 lists those persons as well as persons to whom review authority or responsibility was transferred or delegated. Any changes from the Responsibilities and Authorities from the RMP are recorded here. Table 1 - Persons assigned or delegated responsibility or authority RolePerson, TitleResponsibilities and Authorities Risk ManagerKrystina SzafranRisk Management Lead Risk Management ProcessEthan WeiProcess oversight and review Quality AssuranceChi TranProcess oversight and review / QA Regulatory AffairsStuart CrowtherProcess oversight and review / RA Regulatory Affairs - IEC Compliance Tom DwyerProcess oversight and review Product ManagementStephen Thompson Susan Koehl HAL 4.0 Product Owner Design ImplementationAndres GrafEngineering Lead Sean HerriesSystems Engineering Dipesh ShahSoftware Engineering Console Gianluca TomaHardware Engineering"
